forecast_id,item_id,warehouse_id,forecast_start_date,forecast_end_date,forecasted_quantity,confidence_level
FCAST-007277,PROD-00214,WH-IN-0643,2025-08-31,2025-10-30,1902,0.89
FCAST-007278,PROD-00182,WH-IN-0201,2025-09-01,2025-09-08,1009,0.78
FCAST-007279,PROD-00170,WH-IN-0054,2025-09-05,2025-12-04,568,0.97
FCAST-007280,PROD-00017,WH-IN-0233,2025-08-31,2025-09-15,290,0.97
FCAST-007281,PROD-00004,WH-IN-0984,2025-09-05,2025-11-04,680,0.72
FCAST-007282,PROD-00728,WH-IN-0197,2025-08-30,2025-09-06,1139,0.6
FCAST-007283,PROD-00255,WH-IN-0289,2025-08-30,2025-10-29,150,0.81
FCAST-007284,PROD-00319,WH-IN-0033,2025-09-03,2025-09-18,1036,0.75
FCAST-007285,PROD-00979,WH-IN-0834,2025-09-05,2025-09-12,1241,0.78
FCAST-007286,PROD-00094,WH-IN-0258,2025-09-03,2025-10-03,251,0.92
FCAST-007287,PROD-00886,WH-IN-0269,2025-09-01,2025-09-16,203,0.73
FCAST-007288,PROD-00844,WH-IN-0735,2025-08-31,2025-09-15,1534,0.89
FCAST-007289,PROD-00333,WH-IN-0002,2025-09-01,2025-09-08,1442,0.81
FCAST-007290,PROD-00663,WH-IN-0104,2025-09-03,2025-11-02,940,0.84
FCAST-007291,PROD-00732,WH-IN-0432,2025-09-05,2025-11-04,595,0.98
FCAST-007292,PROD-00092,WH-IN-0707,2025-09-03,2025-09-10,80,0.7
FCAST-007293,PROD-00580,WH-IN-0799,2025-08-31,2025-09-15,1401,0.71
FCAST-007294,PROD-00298,WH-IN-0007,2025-08-31,2025-11-29,1079,0.64
FCAST-007295,PROD-00620,WH-IN-0268,2025-08-31,2025-10-30,1746,0.69
FCAST-007296,PROD-00823,WH-IN-0124,2025-09-02,2025-09-09,1861,0.93
FCAST-007297,PROD-00023,WH-IN-0625,2025-09-05,2025-09-20,676,0.8
FCAST-007298,PROD-00733,WH-IN-0167,2025-09-03,2025-12-02,1846,0.78
FCAST-007299,PROD-00966,WH-IN-0004,2025-09-03,2025-10-03,414,0.84
FCAST-007300,PROD-00095,WH-IN-0175,2025-08-31,2025-09-07,1362,0.67
FCAST-007301,PROD-00035,WH-IN-0409,2025-09-05,2025-09-20,1111,0.66
FCAST-007302,PROD-00073,WH-IN-0005,2025-09-04,2025-09-19,534,0.6
FCAST-007303,PROD-00869,WH-IN-0966,2025-09-01,2025-09-16,571,0.86
FCAST-007304,PROD-00622,WH-IN-0929,2025-08-30,2025-10-29,1521,0.85
FCAST-007305,PROD-00591,WH-IN-0848,2025-08-29,2025-11-27,1000,0.76
FCAST-007306,PROD-00198,WH-IN-0261,2025-09-02,2025-10-02,1073,0.94
FCAST-007307,PROD-00087,WH-IN-0820,2025-09-04,2025-09-19,872,0.76
FCAST-007308,PROD-00838,WH-IN-0815,2025-08-30,2025-11-28,1598,0.65
FCAST-007309,PROD-00283,WH-IN-0719,2025-09-01,2025-10-31,865,0.76
FCAST-007310,PROD-00755,WH-IN-0148,2025-08-29,2025-09-05,1304,0.81
FCAST-007311,PROD-00604,WH-IN-0481,2025-09-02,2025-12-01,1641,0.91
FCAST-007312,PROD-00143,WH-IN-0268,2025-09-03,2025-12-02,883,0.98
FCAST-007313,PROD-00957,WH-IN-0165,2025-09-02,2025-10-02,979,0.62
FCAST-007314,PROD-00875,WH-IN-0301,2025-09-02,2025-10-02,272,0.96
FCAST-007315,PROD-00211,WH-IN-0813,2025-09-04,2025-10-04,539,0.87
FCAST-007316,PROD-00317,WH-IN-0512,2025-09-04,2025-11-03,1103,0.84
FCAST-007317,PROD-00845,WH-IN-0175,2025-09-04,2025-09-19,600,0.66
FCAST-007318,PROD-00144,WH-IN-0202,2025-08-30,2025-09-14,1399,0.64
FCAST-007319,PROD-00692,WH-IN-0146,2025-09-02,2025-09-17,1620,0.69
FCAST-007320,PROD-00663,WH-IN-0964,2025-09-02,2025-11-01,309,0.61
FCAST-007321,PROD-00317,WH-IN-0762,2025-09-03,2025-10-03,1283,0.71
FCAST-007322,PROD-00516,WH-IN-0094,2025-09-04,2025-10-04,866,0.68
FCAST-007323,PROD-00895,WH-IN-0570,2025-09-05,2025-11-04,425,0.63
FCAST-007324,PROD-00685,WH-IN-0547,2025-09-05,2025-12-04,1624,0.87
FCAST-007325,PROD-00446,WH-IN-0664,2025-08-31,2025-10-30,211,0.79
FCAST-007326,PROD-00141,WH-IN-0024,2025-09-05,2025-10-05,1575,0.66
FCAST-007327,PROD-00674,WH-IN-0665,2025-09-03,2025-12-02,1055,0.95
FCAST-007328,PROD-00961,WH-IN-0302,2025-08-30,2025-09-29,741,0.91
FCAST-007329,PROD-00118,WH-IN-0815,2025-08-30,2025-11-28,546,0.91
FCAST-007330,PROD-00695,WH-IN-0494,2025-09-03,2025-09-10,739,0.6
FCAST-007331,PROD-00619,WH-IN-0780,2025-08-29,2025-09-05,920,0.77
FCAST-007332,PROD-00965,WH-IN-0650,2025-09-02,2025-10-02,1192,0.7
FCAST-007333,PROD-00014,WH-IN-0622,2025-08-30,2025-09-14,1012,0.97
FCAST-007334,PROD-00069,WH-IN-0533,2025-09-02,2025-11-01,1658,0.93
FCAST-007335,PROD-00511,WH-IN-0958,2025-09-04,2025-09-19,1318,0.62
FCAST-007336,PROD-00057,WH-IN-0079,2025-09-05,2025-09-20,156,0.91
FCAST-007337,PROD-00053,WH-IN-0103,2025-09-05,2025-09-20,1963,0.91
FCAST-007338,PROD-00781,WH-IN-0413,2025-08-29,2025-09-28,1883,0.61
FCAST-007339,PROD-00776,WH-IN-0688,2025-09-04,2025-12-03,739,0.91
FCAST-007340,PROD-00946,WH-IN-0376,2025-08-29,2025-09-05,632,0.84
FCAST-007341,PROD-00381,WH-IN-0313,2025-09-05,2025-12-04,1474,0.79
FCAST-007342,PROD-00516,WH-IN-0670,2025-08-29,2025-10-28,950,0.84
FCAST-007343,PROD-00858,WH-IN-0107,2025-08-30,2025-09-06,1529,0.87
FCAST-007344,PROD-00330,WH-IN-0030,2025-08-29,2025-09-13,970,0.7
FCAST-007345,PROD-00254,WH-IN-0186,2025-09-04,2025-09-11,1580,0.6
FCAST-007346,PROD-00258,WH-IN-0250,2025-09-01,2025-10-31,1147,0.86
FCAST-007347,PROD-00192,WH-IN-0443,2025-09-05,2025-10-05,114,0.8
FCAST-007348,PROD-00823,WH-IN-0133,2025-09-02,2025-09-09,1197,0.69
FCAST-007349,PROD-00675,WH-IN-0426,2025-09-03,2025-09-10,928,0.79
FCAST-007350,PROD-00325,WH-IN-0165,2025-09-01,2025-10-01,114,0.7
FCAST-007351,PROD-00625,WH-IN-0213,2025-09-04,2025-10-04,1553,0.62
FCAST-007352,PROD-00006,WH-IN-0515,2025-08-30,2025-10-29,293,0.95
FCAST-007353,PROD-00533,WH-IN-0233,2025-09-01,2025-11-30,354,0.78
FCAST-007354,PROD-00899,WH-IN-0419,2025-09-01,2025-11-30,1257,0.71
FCAST-007355,PROD-00716,WH-IN-0670,2025-09-02,2025-09-17,684,0.69
FCAST-007356,PROD-00198,WH-IN-0652,2025-09-04,2025-09-11,259,0.72
FCAST-007357,PROD-00475,WH-IN-0178,2025-09-05,2025-10-05,1706,0.72
FCAST-007358,PROD-00498,WH-IN-0056,2025-08-30,2025-11-28,181,0.61
FCAST-007359,PROD-00682,WH-IN-0690,2025-08-31,2025-09-30,832,0.96
FCAST-007360,PROD-00152,WH-IN-0316,2025-09-04,2025-10-04,1035,0.67
FCAST-007361,PROD-00663,WH-IN-0378,2025-09-05,2025-09-20,584,0.88
FCAST-007362,PROD-00014,WH-IN-0947,2025-09-02,2025-10-02,1212,0.93
FCAST-007363,PROD-00640,WH-IN-0905,2025-09-03,2025-11-02,1354,0.87
FCAST-007364,PROD-00144,WH-IN-0389,2025-09-03,2025-09-10,1542,0.63
FCAST-007365,PROD-00296,WH-IN-0729,2025-09-04,2025-09-19,1100,0.83
FCAST-007366,PROD-00699,WH-IN-0987,2025-08-31,2025-09-07,1514,0.78
FCAST-007367,PROD-00719,WH-IN-0825,2025-09-04,2025-10-04,642,0.61
FCAST-007368,PROD-00943,WH-IN-0778,2025-09-01,2025-11-30,1945,0.89
FCAST-007369,PROD-00182,WH-IN-0772,2025-08-31,2025-09-30,1305,0.7
FCAST-007370,PROD-00383,WH-IN-0235,2025-08-31,2025-09-15,1483,0.9
FCAST-007371,PROD-00130,WH-IN-0418,2025-08-31,2025-10-30,744,0.67
FCAST-007372,PROD-00522,WH-IN-0558,2025-09-05,2025-11-04,1413,0.74
FCAST-007373,PROD-00815,WH-IN-0690,2025-09-04,2025-12-03,1316,0.87
FCAST-007374,PROD-00141,WH-IN-0669,2025-09-04,2025-11-03,882,0.69
FCAST-007375,PROD-00153,WH-IN-0519,2025-09-02,2025-10-02,1161,0.68
FCAST-007376,PROD-00396,WH-IN-0063,2025-09-03,2025-11-02,1915,0.66
FCAST-007377,PROD-00241,WH-IN-0483,2025-09-02,2025-12-01,1941,0.97
FCAST-007378,PROD-00936,WH-IN-0964,2025-08-29,2025-09-05,1461,0.84
FCAST-007379,PROD-00540,WH-IN-0256,2025-09-05,2025-09-12,186,0.87
FCAST-007380,PROD-00189,WH-IN-0882,2025-09-02,2025-12-01,1135,0.71
FCAST-007381,PROD-00328,WH-IN-0020,2025-09-03,2025-09-18,760,0.77
FCAST-007382,PROD-00351,WH-IN-0050,2025-09-03,2025-12-02,929,0.99
FCAST-007383,PROD-00067,WH-IN-0302,2025-08-30,2025-09-29,1239,0.63
FCAST-007384,PROD-00264,WH-IN-0318,2025-09-02,2025-12-01,1704,0.7
FCAST-007385,PROD-00065,WH-IN-0180,2025-09-01,2025-11-30,1824,0.75
FCAST-007386,PROD-00389,WH-IN-0902,2025-09-04,2025-09-11,880,0.89
FCAST-007387,PROD-00980,WH-IN-0551,2025-09-03,2025-09-10,532,0.67
FCAST-007388,PROD-00115,WH-IN-0341,2025-08-30,2025-09-14,494,0.86
FCAST-007389,PROD-00465,WH-IN-0613,2025-08-30,2025-10-29,1551,0.95
FCAST-007390,PROD-00576,WH-IN-0759,2025-08-31,2025-10-30,247,0.65
FCAST-007391,PROD-00709,WH-IN-0362,2025-08-29,2025-10-28,181,0.99
FCAST-007392,PROD-00914,WH-IN-0605,2025-09-04,2025-09-19,829,0.79
FCAST-007393,PROD-00863,WH-IN-0477,2025-09-03,2025-09-18,1655,0.95
FCAST-007394,PROD-00594,WH-IN-0191,2025-09-05,2025-09-12,136,0.95
FCAST-007395,PROD-00612,WH-IN-0892,2025-08-30,2025-11-28,643,0.89
FCAST-007396,PROD-00303,WH-IN-0064,2025-08-31,2025-09-07,678,0.93
FCAST-007397,PROD-00249,WH-IN-0701,2025-08-31,2025-10-30,208,0.77
FCAST-007398,PROD-00010,WH-IN-0140,2025-09-02,2025-09-17,1914,0.91
FCAST-007399,PROD-00599,WH-IN-0258,2025-08-31,2025-09-07,1215,0.73
FCAST-007400,PROD-00578,WH-IN-0186,2025-09-05,2025-09-12,252,0.74
FCAST-007401,PROD-00790,WH-IN-0569,2025-08-31,2025-09-15,512,0.82
FCAST-007402,PROD-00451,WH-IN-0220,2025-08-30,2025-11-28,1440,0.96
FCAST-007403,PROD-00486,WH-IN-0003,2025-09-05,2025-09-12,445,0.63
FCAST-007404,PROD-00365,WH-IN-0353,2025-09-02,2025-09-17,45,0.98
FCAST-007405,PROD-00076,WH-IN-0452,2025-09-05,2025-11-04,1081,0.97
FCAST-007406,PROD-00760,WH-IN-0559,2025-08-31,2025-10-30,1689,0.94
FCAST-007407,PROD-00284,WH-IN-0945,2025-08-29,2025-09-05,584,0.66
FCAST-007408,PROD-00312,WH-IN-0605,2025-09-02,2025-09-17,680,0.92
FCAST-007409,PROD-00489,WH-IN-0497,2025-08-30,2025-11-28,1068,0.72
FCAST-007410,PROD-00943,WH-IN-0597,2025-09-01,2025-10-31,1271,0.74
FCAST-007411,PROD-00911,WH-IN-0613,2025-08-30,2025-09-29,797,0.85
FCAST-007412,PROD-00838,WH-IN-0147,2025-09-05,2025-10-05,619,0.7
FCAST-007413,PROD-00910,WH-IN-0472,2025-09-04,2025-11-03,1868,0.86
FCAST-007414,PROD-00359,WH-IN-0198,2025-09-03,2025-12-02,565,0.67
FCAST-007415,PROD-00127,WH-IN-0917,2025-09-01,2025-10-31,1645,0.63
FCAST-007416,PROD-00317,WH-IN-0778,2025-08-29,2025-09-28,1606,0.68
FCAST-007417,PROD-00690,WH-IN-0156,2025-09-02,2025-10-02,1991,0.64
FCAST-007418,PROD-00532,WH-IN-0284,2025-09-02,2025-10-02,305,0.69
FCAST-007419,PROD-00413,WH-IN-0784,2025-08-30,2025-11-28,105,0.89
FCAST-007420,PROD-00911,WH-IN-0580,2025-08-30,2025-11-28,654,0.89
FCAST-007421,PROD-00727,WH-IN-0520,2025-08-29,2025-09-13,1240,0.88
FCAST-007422,PROD-00564,WH-IN-0287,2025-09-03,2025-10-03,646,0.95
FCAST-007423,PROD-00055,WH-IN-0074,2025-09-02,2025-10-02,1934,0.95
FCAST-007424,PROD-00695,WH-IN-0368,2025-09-02,2025-10-02,123,0.87
FCAST-007425,PROD-00709,WH-IN-0147,2025-09-01,2025-09-08,1056,0.76
FCAST-007426,PROD-00903,WH-IN-0415,2025-09-03,2025-09-10,306,0.92
FCAST-007427,PROD-00199,WH-IN-0504,2025-09-05,2025-11-04,1700,0.63
FCAST-007428,PROD-00739,WH-IN-0896,2025-09-05,2025-09-20,251,0.79
FCAST-007429,PROD-00630,WH-IN-0025,2025-09-01,2025-11-30,1967,0.83
FCAST-007430,PROD-00365,WH-IN-0610,2025-09-03,2025-10-03,1410,0.6
FCAST-007431,PROD-00269,WH-IN-0140,2025-08-31,2025-09-15,57,0.74
FCAST-007432,PROD-00503,WH-IN-0403,2025-08-29,2025-09-28,1477,0.62
FCAST-007433,PROD-00794,WH-IN-0983,2025-08-31,2025-09-30,743,0.75
FCAST-007434,PROD-00862,WH-IN-0993,2025-09-04,2025-09-11,325,0.64
FCAST-007435,PROD-00042,WH-IN-0337,2025-08-31,2025-11-29,1702,0.98
FCAST-007436,PROD-00605,WH-IN-0076,2025-09-02,2025-10-02,787,0.87
FCAST-007437,PROD-00316,WH-IN-0762,2025-08-30,2025-10-29,483,0.76
FCAST-007438,PROD-00590,WH-IN-0999,2025-08-30,2025-11-28,402,0.89
FCAST-007439,PROD-00693,WH-IN-0534,2025-09-04,2025-11-03,1730,0.8
FCAST-007440,PROD-00018,WH-IN-0266,2025-08-29,2025-11-27,432,0.88
FCAST-007441,PROD-00062,WH-IN-0705,2025-09-03,2025-09-18,1152,0.66
FCAST-007442,PROD-00847,WH-IN-0479,2025-09-04,2025-12-03,996,0.75
FCAST-007443,PROD-00842,WH-IN-0957,2025-09-02,2025-09-17,784,0.79
FCAST-007444,PROD-00028,WH-IN-0332,2025-09-02,2025-12-01,149,0.64
FCAST-007445,PROD-00091,WH-IN-0986,2025-09-05,2025-12-04,1854,0.78
FCAST-007446,PROD-00111,WH-IN-0965,2025-09-01,2025-10-31,404,0.88
FCAST-007447,PROD-00190,WH-IN-0102,2025-08-30,2025-11-28,1845,0.87
FCAST-007448,PROD-00780,WH-IN-0776,2025-09-02,2025-10-02,445,0.73
FCAST-007449,PROD-00399,WH-IN-0118,2025-08-30,2025-11-28,1308,0.92
FCAST-007450,PROD-00948,WH-IN-0743,2025-09-04,2025-09-11,1052,0.99
FCAST-007451,PROD-00397,WH-IN-0144,2025-08-29,2025-09-05,180,0.61
FCAST-007452,PROD-00582,WH-IN-0020,2025-09-04,2025-11-03,321,0.89
FCAST-007453,PROD-00530,WH-IN-0586,2025-08-29,2025-09-28,1543,0.91
FCAST-007454,PROD-00781,WH-IN-0492,2025-08-30,2025-09-29,1377,0.97
FCAST-007455,PROD-00003,WH-IN-0732,2025-08-31,2025-09-30,186,0.99
FCAST-007456,PROD-00365,WH-IN-0443,2025-09-01,2025-09-08,1578,0.93
FCAST-007457,PROD-00497,WH-IN-0198,2025-09-04,2025-10-04,157,0.98
FCAST-007458,PROD-00346,WH-IN-0885,2025-09-04,2025-10-04,367,0.72
FCAST-007459,PROD-00598,WH-IN-0589,2025-08-31,2025-11-29,755,0.68
FCAST-007460,PROD-00776,WH-IN-0770,2025-09-04,2025-10-04,1493,0.64
FCAST-007461,PROD-00992,WH-IN-0332,2025-09-01,2025-10-01,1306,0.72
FCAST-007462,PROD-00547,WH-IN-0273,2025-09-03,2025-09-10,768,0.89
FCAST-007463,PROD-00577,WH-IN-0344,2025-09-03,2025-09-10,1126,0.85
FCAST-007464,PROD-00813,WH-IN-0887,2025-09-05,2025-09-20,363,0.77
FCAST-007465,PROD-00398,WH-IN-0521,2025-09-04,2025-11-03,1950,0.87
FCAST-007466,PROD-00338,WH-IN-0228,2025-09-04,2025-11-03,1890,0.65
FCAST-007467,PROD-00106,WH-IN-0103,2025-09-05,2025-11-04,340,0.62
FCAST-007468,PROD-00293,WH-IN-0090,2025-08-31,2025-11-29,1431,0.96
FCAST-007469,PROD-00002,WH-IN-0737,2025-09-02,2025-11-01,50,0.95
FCAST-007470,PROD-00275,WH-IN-0884,2025-08-30,2025-10-29,778,0.71
FCAST-007471,PROD-00257,WH-IN-0360,2025-08-31,2025-10-30,328,0.76
FCAST-007472,PROD-00133,WH-IN-0391,2025-08-31,2025-09-15,1845,0.69
FCAST-007473,PROD-00707,WH-IN-0444,2025-09-02,2025-09-17,1826,0.77
FCAST-007474,PROD-00388,WH-IN-0018,2025-09-04,2025-12-03,524,0.73
FCAST-007475,PROD-00387,WH-IN-0734,2025-09-03,2025-12-02,1865,0.69
FCAST-007476,PROD-00840,WH-IN-0245,2025-08-31,2025-09-15,1449,0.97
FCAST-007477,PROD-00443,WH-IN-0024,2025-09-05,2025-09-12,579,0.77
FCAST-007478,PROD-00939,WH-IN-0465,2025-08-29,2025-10-28,235,0.83
FCAST-007479,PROD-00321,WH-IN-0052,2025-09-05,2025-11-04,81,0.91
FCAST-007480,PROD-00296,WH-IN-0727,2025-08-30,2025-09-29,814,0.85
FCAST-007481,PROD-00302,WH-IN-0782,2025-08-31,2025-11-29,206,0.62
FCAST-007482,PROD-00616,WH-IN-0623,2025-09-05,2025-10-05,1435,0.6
FCAST-007483,PROD-00598,WH-IN-0581,2025-09-04,2025-10-04,663,0.67
FCAST-007484,PROD-00165,WH-IN-0258,2025-08-30,2025-09-06,896,0.61
FCAST-007485,PROD-00245,WH-IN-0690,2025-09-01,2025-10-01,277,0.8
FCAST-007486,PROD-00114,WH-IN-0486,2025-09-02,2025-09-17,1268,0.61
FCAST-007487,PROD-00040,WH-IN-0779,2025-08-31,2025-09-30,1725,0.79
FCAST-007488,PROD-00381,WH-IN-0309,2025-08-29,2025-10-28,588,0.73
FCAST-007489,PROD-00452,WH-IN-0094,2025-08-29,2025-11-27,1971,0.82
FCAST-007490,PROD-00801,WH-IN-0185,2025-08-29,2025-10-28,13,0.8
FCAST-007491,PROD-00687,WH-IN-0128,2025-09-02,2025-12-01,1232,0.85
FCAST-007492,PROD-00403,WH-IN-0141,2025-09-02,2025-10-02,777,0.87
FCAST-007493,PROD-00330,WH-IN-0636,2025-09-01,2025-11-30,1894,0.97
FCAST-007494,PROD-00403,WH-IN-0512,2025-09-01,2025-09-08,1125,0.83
FCAST-007495,PROD-00050,WH-IN-0816,2025-08-31,2025-11-29,271,0.61
FCAST-007496,PROD-00466,WH-IN-0997,2025-09-04,2025-12-03,970,0.83
FCAST-007497,PROD-00062,WH-IN-0590,2025-08-29,2025-11-27,172,0.8
FCAST-007498,PROD-00299,WH-IN-0579,2025-09-01,2025-09-08,1883,0.74
FCAST-007499,PROD-00075,WH-IN-0471,2025-08-31,2025-09-07,1169,0.8
FCAST-007500,PROD-00333,WH-IN-0585,2025-08-31,2025-11-29,55,0.91
FCAST-007501,PROD-00822,WH-IN-0822,2025-08-31,2025-11-29,1539,0.78
FCAST-007502,PROD-00679,WH-IN-0411,2025-09-03,2025-11-02,560,0.94
FCAST-007503,PROD-00917,WH-IN-0625,2025-09-03,2025-09-10,737,0.9
FCAST-007504,PROD-00833,WH-IN-0122,2025-09-04,2025-09-11,56,0.67
FCAST-007505,PROD-00487,WH-IN-0895,2025-08-31,2025-09-30,772,0.78
FCAST-007506,PROD-00602,WH-IN-0504,2025-08-29,2025-11-27,399,0.64
FCAST-007507,PROD-00925,WH-IN-0159,2025-09-01,2025-10-01,1305,0.77
FCAST-007508,PROD-00502,WH-IN-0180,2025-09-05,2025-10-05,913,0.95
FCAST-007509,PROD-00276,WH-IN-0458,2025-09-03,2025-11-02,1100,0.64
FCAST-007510,PROD-00477,WH-IN-0544,2025-08-30,2025-09-29,1331,0.78
FCAST-007511,PROD-00368,WH-IN-0111,2025-09-05,2025-09-20,1161,0.81
FCAST-007512,PROD-00109,WH-IN-0427,2025-08-30,2025-09-29,1053,0.95
FCAST-007513,PROD-00551,WH-IN-0275,2025-09-05,2025-09-12,10,0.66
FCAST-007514,PROD-00021,WH-IN-0340,2025-09-01,2025-11-30,1508,0.88
FCAST-007515,PROD-00170,WH-IN-0834,2025-08-30,2025-11-28,1467,0.82
FCAST-007516,PROD-00827,WH-IN-0983,2025-08-31,2025-10-30,717,0.65
FCAST-007517,PROD-00580,WH-IN-0899,2025-09-03,2025-09-10,845,0.64
FCAST-007518,PROD-00553,WH-IN-0789,2025-09-03,2025-10-03,534,0.75
FCAST-007519,PROD-00284,WH-IN-0660,2025-09-05,2025-09-12,418,0.78
FCAST-007520,PROD-00983,WH-IN-0244,2025-09-05,2025-11-04,514,0.7
FCAST-007521,PROD-00170,WH-IN-0638,2025-09-05,2025-09-20,819,0.72
FCAST-007522,PROD-00029,WH-IN-0037,2025-08-29,2025-09-28,945,0.63
FCAST-007523,PROD-00428,WH-IN-0537,2025-08-29,2025-11-27,215,0.97
FCAST-007524,PROD-00922,WH-IN-0740,2025-09-02,2025-10-02,1197,0.65
FCAST-007525,PROD-00947,WH-IN-0319,2025-09-03,2025-11-02,662,0.95
FCAST-007526,PROD-00163,WH-IN-0587,2025-09-04,2025-10-04,1396,0.88
FCAST-007527,PROD-00302,WH-IN-0534,2025-08-31,2025-10-30,1912,0.96
FCAST-007528,PROD-00551,WH-IN-0143,2025-09-05,2025-09-20,1400,0.7
FCAST-007529,PROD-00721,WH-IN-0186,2025-09-05,2025-11-04,758,0.78
FCAST-007530,PROD-00647,WH-IN-0688,2025-09-02,2025-10-02,597,0.95
FCAST-007531,PROD-00583,WH-IN-0669,2025-09-03,2025-11-02,693,0.79
FCAST-007532,PROD-00223,WH-IN-0952,2025-09-04,2025-11-03,1064,0.86
FCAST-007533,PROD-00408,WH-IN-0157,2025-08-30,2025-10-29,1710,0.69
FCAST-007534,PROD-00434,WH-IN-0582,2025-09-05,2025-12-04,1133,0.7
FCAST-007535,PROD-00143,WH-IN-0119,2025-09-03,2025-12-02,11,0.62
FCAST-007536,PROD-00798,WH-IN-0354,2025-09-05,2025-11-04,1816,0.86
FCAST-007537,PROD-00585,WH-IN-0544,2025-09-05,2025-09-12,486,0.98
FCAST-007538,PROD-00558,WH-IN-0932,2025-08-31,2025-09-15,1302,0.89
FCAST-007539,PROD-00346,WH-IN-0837,2025-08-30,2025-09-14,1585,0.92
FCAST-007540,PROD-00183,WH-IN-0402,2025-08-29,2025-10-28,383,0.82
FCAST-007541,PROD-00311,WH-IN-0685,2025-09-05,2025-11-04,802,0.66
FCAST-007542,PROD-00849,WH-IN-0795,2025-09-05,2025-09-20,1590,0.61
FCAST-007543,PROD-00142,WH-IN-0663,2025-08-30,2025-09-06,158,0.8
FCAST-007544,PROD-00302,WH-IN-0116,2025-08-29,2025-11-27,988,0.75
FCAST-007545,PROD-00278,WH-IN-0968,2025-08-31,2025-11-29,189,0.63
FCAST-007546,PROD-00762,WH-IN-0060,2025-09-03,2025-09-18,302,0.85
FCAST-007547,PROD-00378,WH-IN-0125,2025-09-04,2025-11-03,1742,0.88
FCAST-007548,PROD-00212,WH-IN-0841,2025-09-03,2025-10-03,252,0.76
FCAST-007549,PROD-00935,WH-IN-0254,2025-09-01,2025-09-08,1446,0.87
FCAST-007550,PROD-00290,WH-IN-0784,2025-08-29,2025-09-28,361,0.72
FCAST-007551,PROD-00081,WH-IN-0646,2025-08-31,2025-10-30,1835,0.85
FCAST-007552,PROD-00163,WH-IN-0851,2025-08-29,2025-11-27,1429,0.9
FCAST-007553,PROD-00736,WH-IN-0128,2025-09-02,2025-09-17,996,0.71
FCAST-007554,PROD-00648,WH-IN-0101,2025-09-03,2025-10-03,98,0.84
FCAST-007555,PROD-00256,WH-IN-0332,2025-09-04,2025-10-04,726,0.84
FCAST-007556,PROD-00310,WH-IN-0764,2025-09-05,2025-09-20,1104,0.93
FCAST-007557,PROD-00688,WH-IN-0838,2025-09-02,2025-09-17,270,0.84
FCAST-007558,PROD-00110,WH-IN-0949,2025-08-29,2025-11-27,186,0.68
FCAST-007559,PROD-00272,WH-IN-0212,2025-09-01,2025-11-30,882,0.65
FCAST-007560,PROD-00537,WH-IN-0683,2025-08-31,2025-09-30,454,0.87
FCAST-007561,PROD-00989,WH-IN-0124,2025-08-29,2025-10-28,1165,0.86
FCAST-007562,PROD-00599,WH-IN-0098,2025-09-01,2025-09-08,222,0.65
FCAST-007563,PROD-00891,WH-IN-0209,2025-08-30,2025-11-28,1226,0.9
FCAST-007564,PROD-00757,WH-IN-0995,2025-09-02,2025-11-01,369,0.72
FCAST-007565,PROD-00483,WH-IN-0605,2025-08-29,2025-09-13,1822,0.8
FCAST-007566,PROD-00130,WH-IN-0070,2025-08-29,2025-10-28,1462,0.79
FCAST-007567,PROD-00922,WH-IN-0035,2025-09-05,2025-12-04,837,0.92
FCAST-007568,PROD-00185,WH-IN-0538,2025-09-03,2025-09-18,296,0.86
FCAST-007569,PROD-00103,WH-IN-0664,2025-09-01,2025-10-31,1433,0.94
FCAST-007570,PROD-00529,WH-IN-0085,2025-09-04,2025-09-11,1762,0.64
FCAST-007571,PROD-00700,WH-IN-0195,2025-09-05,2025-09-20,1049,0.63
FCAST-007572,PROD-00076,WH-IN-0029,2025-09-05,2025-11-04,1141,0.61
FCAST-007573,PROD-00993,WH-IN-0124,2025-08-31,2025-09-07,1580,0.93
FCAST-007574,PROD-00995,WH-IN-0770,2025-08-30,2025-09-29,829,0.64
FCAST-007575,PROD-00850,WH-IN-0594,2025-09-02,2025-12-01,1076,0.8
FCAST-007576,PROD-00321,WH-IN-0502,2025-09-04,2025-10-04,1865,0.86
FCAST-007577,PROD-00127,WH-IN-0948,2025-09-02,2025-09-17,442,0.8
FCAST-007578,PROD-00840,WH-IN-0942,2025-09-04,2025-12-03,962,0.75
FCAST-007579,PROD-00664,WH-IN-0057,2025-09-04,2025-11-03,1789,0.94
FCAST-007580,PROD-00962,WH-IN-0566,2025-09-01,2025-10-31,1759,0.9
FCAST-007581,PROD-00254,WH-IN-0125,2025-09-05,2025-09-12,1385,0.74
FCAST-007582,PROD-00542,WH-IN-0725,2025-09-01,2025-09-08,1521,0.83
FCAST-007583,PROD-00769,WH-IN-0010,2025-09-04,2025-11-03,1418,0.78
FCAST-007584,PROD-00483,WH-IN-0133,2025-09-01,2025-09-16,1983,0.69
FCAST-007585,PROD-00248,WH-IN-0018,2025-09-01,2025-10-01,100,0.78
FCAST-007586,PROD-00726,WH-IN-0426,2025-08-30,2025-10-29,1993,0.81
FCAST-007587,PROD-00144,WH-IN-0635,2025-08-31,2025-11-29,392,0.81
FCAST-007588,PROD-00071,WH-IN-0963,2025-09-02,2025-11-01,1662,0.72
FCAST-007589,PROD-00500,WH-IN-0714,2025-09-01,2025-09-16,607,0.76
