confirmation_id,item_id,quantity,source_warehouse_id,destination_warehouse_id,schedule_date,estimated_arrival_date,status
RSTK-001754,PROD-00686,934,WH-IN-0194,WH-IN-0217,2025-09-07 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-001755,PROD-00458,89,WH-IN-0071,WH-IN-0252,2025-09-11 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001756,PROD-00354,523,WH-IN-0400,WH-IN-0500,2025-09-12 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001757,PROD-00537,553,WH-IN-0063,WH-IN-0200,2025-09-11 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001758,PROD-00065,928,WH-IN-0412,WH-IN-0125,2025-08-30 19:59:12,2025-09-03 19:59:12,In Transit
RSTK-001759,PROD-00803,856,WH-IN-0053,WH-IN-0415,2025-09-11 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001760,PROD-00622,351,WH-IN-0189,WH-IN-0186,2025-09-04 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-001761,PROD-00852,126,WH-IN-0092,WH-IN-0615,2025-09-10 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-001762,PROD-00827,668,WH-IN-0809,WH-IN-0205,2025-09-09 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-001763,PROD-00826,297,WH-IN-0671,WH-IN-0384,2025-09-08 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001764,PROD-00620,82,WH-IN-0406,WH-IN-0735,2025-09-11 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001765,PROD-00398,909,WH-IN-0824,WH-IN-0388,2025-08-30 19:59:12,2025-09-02 19:59:12,In Transit
RSTK-001766,PROD-00814,280,WH-IN-0781,WH-IN-0867,2025-08-30 19:59:12,2025-09-01 19:59:12,Cancelled
RSTK-001767,PROD-00436,944,WH-IN-0672,WH-IN-0165,2025-09-03 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-001768,PROD-00226,252,WH-IN-0746,WH-IN-0847,2025-09-05 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001769,PROD-00189,235,WH-IN-0383,WH-IN-0278,2025-09-07 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-001770,PROD-00273,126,WH-IN-0301,WH-IN-0927,2025-09-07 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-001771,PROD-00805,966,WH-IN-0955,WH-IN-0481,2025-09-11 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-001772,PROD-00079,292,WH-IN-0489,WH-IN-0710,2025-09-07 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001773,PROD-00359,649,WH-IN-0568,WH-IN-0014,2025-09-10 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001774,PROD-00719,128,WH-IN-0077,WH-IN-0712,2025-09-02 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001775,PROD-00059,860,WH-IN-0274,WH-IN-0185,2025-09-06 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001776,PROD-00069,96,WH-IN-0895,WH-IN-0777,2025-09-05 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001777,PROD-00754,143,WH-IN-0782,WH-IN-0453,2025-09-02 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001778,PROD-00321,703,WH-IN-0642,WH-IN-0718,2025-08-30 19:59:12,2025-09-06 19:59:12,In Transit
RSTK-001779,PROD-00825,98,WH-IN-0035,WH-IN-0925,2025-09-11 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001780,PROD-00362,476,WH-IN-0575,WH-IN-0939,2025-09-07 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001781,PROD-00589,830,WH-IN-0437,WH-IN-0494,2025-08-31 19:59:12,2025-09-01 19:59:12,In Transit
RSTK-001782,PROD-00559,580,WH-IN-0851,WH-IN-0495,2025-09-03 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001783,PROD-00939,284,WH-IN-0707,WH-IN-0495,2025-09-10 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001784,PROD-00182,865,WH-IN-0479,WH-IN-0531,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001785,PROD-00483,911,WH-IN-0891,WH-IN-0739,2025-09-04 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001786,PROD-00667,583,WH-IN-0648,WH-IN-0673,2025-09-12 19:59:12,2025-09-17 19:59:12,Cancelled
RSTK-001787,PROD-00009,554,WH-IN-0439,WH-IN-0086,2025-09-12 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001788,PROD-00276,753,WH-IN-0750,WH-IN-0372,2025-09-03 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-001789,PROD-00235,613,WH-IN-0240,WH-IN-0703,2025-09-10 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-001790,PROD-00783,648,WH-IN-0154,WH-IN-0042,2025-09-11 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001791,PROD-00531,956,WH-IN-0722,WH-IN-0742,2025-09-10 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001792,PROD-00578,638,WH-IN-0469,WH-IN-0909,2025-09-08 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001793,PROD-00943,883,WH-IN-0373,WH-IN-0624,2025-09-01 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001794,PROD-00731,281,WH-IN-0692,WH-IN-0356,2025-08-30 19:59:12,2025-09-04 19:59:12,Cancelled
RSTK-001795,PROD-00165,697,WH-IN-0087,WH-IN-0274,2025-08-30 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001796,PROD-00637,623,WH-IN-0490,WH-IN-0374,2025-08-30 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001797,PROD-00356,632,WH-IN-0218,WH-IN-0765,2025-09-10 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001798,PROD-00551,96,WH-IN-0757,WH-IN-0180,2025-09-06 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001799,PROD-00670,669,WH-IN-0500,WH-IN-0559,2025-09-02 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001800,PROD-00594,627,WH-IN-0958,WH-IN-0781,2025-09-06 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001801,PROD-00800,940,WH-IN-0900,WH-IN-0806,2025-09-07 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001802,PROD-00768,957,WH-IN-0341,WH-IN-0558,2025-08-31 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001803,PROD-00404,716,WH-IN-0475,WH-IN-0591,2025-09-02 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001804,PROD-00549,222,WH-IN-0499,WH-IN-0596,2025-09-12 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001805,PROD-00838,977,WH-IN-0464,WH-IN-0231,2025-09-10 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001806,PROD-00291,792,WH-IN-0017,WH-IN-0080,2025-08-31 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001807,PROD-00401,279,WH-IN-0552,WH-IN-0230,2025-09-03 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001808,PROD-00877,339,WH-IN-0311,WH-IN-0384,2025-09-09 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001809,PROD-00988,962,WH-IN-0705,WH-IN-0063,2025-09-06 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001810,PROD-00883,743,WH-IN-0422,WH-IN-0638,2025-09-08 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001811,PROD-00225,361,WH-IN-0995,WH-IN-0394,2025-09-04 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001812,PROD-00249,673,WH-IN-0642,WH-IN-0597,2025-09-03 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001813,PROD-00741,162,WH-IN-0907,WH-IN-0607,2025-08-31 19:59:12,2025-09-07 19:59:12,In Transit
RSTK-001814,PROD-00499,399,WH-IN-0215,WH-IN-0623,2025-09-12 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001815,PROD-00787,943,WH-IN-0016,WH-IN-0489,2025-09-01 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001816,PROD-00039,724,WH-IN-0281,WH-IN-0982,2025-09-10 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001817,PROD-00698,780,WH-IN-0136,WH-IN-0245,2025-08-30 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-001818,PROD-00632,143,WH-IN-0549,WH-IN-0309,2025-09-09 19:59:12,2025-09-13 19:59:12,In Transit
RSTK-001819,PROD-00712,400,WH-IN-0142,WH-IN-0704,2025-09-11 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-001820,PROD-00635,371,WH-IN-0236,WH-IN-0640,2025-09-08 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001821,PROD-00769,51,WH-IN-0615,WH-IN-0885,2025-08-31 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001822,PROD-00892,646,WH-IN-0223,WH-IN-0044,2025-08-31 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001823,PROD-00948,690,WH-IN-0228,WH-IN-0129,2025-09-03 19:59:12,2025-09-08 19:59:12,Delivered
RSTK-001824,PROD-00641,850,WH-IN-0272,WH-IN-0160,2025-09-02 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001825,PROD-00784,437,WH-IN-0967,WH-IN-0342,2025-08-30 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001826,PROD-00735,245,WH-IN-0696,WH-IN-0132,2025-09-10 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001827,PROD-00578,381,WH-IN-0235,WH-IN-0951,2025-09-06 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001828,PROD-00152,919,WH-IN-0116,WH-IN-0736,2025-08-31 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001829,PROD-00826,346,WH-IN-0498,WH-IN-0468,2025-09-07 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001830,PROD-00974,798,WH-IN-0577,WH-IN-0591,2025-09-12 19:59:12,2025-09-17 19:59:12,Delivered
RSTK-001831,PROD-00391,437,WH-IN-0590,WH-IN-0002,2025-09-12 19:59:12,2025-09-20 19:59:12,Scheduled
RSTK-001832,PROD-00490,400,WH-IN-0694,WH-IN-0991,2025-09-05 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001833,PROD-00421,710,WH-IN-0732,WH-IN-0979,2025-09-11 19:59:12,2025-09-19 19:59:12,Cancelled
RSTK-001834,PROD-00251,644,WH-IN-0566,WH-IN-0162,2025-09-08 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001835,PROD-00552,76,WH-IN-0881,WH-IN-0221,2025-08-30 19:59:12,2025-08-31 19:59:12,Scheduled
RSTK-001836,PROD-00621,256,WH-IN-0550,WH-IN-0372,2025-09-08 19:59:12,2025-09-12 19:59:12,Scheduled
RSTK-001837,PROD-00104,855,WH-IN-0340,WH-IN-0926,2025-09-09 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-001838,PROD-00332,567,WH-IN-0226,WH-IN-0808,2025-09-01 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001839,PROD-00035,948,WH-IN-0971,WH-IN-0381,2025-09-05 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001840,PROD-00484,600,WH-IN-0173,WH-IN-0180,2025-09-12 19:59:12,2025-09-16 19:59:12,In Transit
RSTK-001841,PROD-00976,53,WH-IN-0316,WH-IN-0830,2025-09-05 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001842,PROD-00329,782,WH-IN-0497,WH-IN-0401,2025-09-04 19:59:12,2025-09-05 19:59:12,Cancelled
RSTK-001843,PROD-00283,164,WH-IN-0502,WH-IN-0468,2025-09-04 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-001844,PROD-00642,390,WH-IN-0904,WH-IN-0493,2025-09-02 19:59:12,2025-09-03 19:59:12,Scheduled
RSTK-001845,PROD-00777,92,WH-IN-0037,WH-IN-0228,2025-08-31 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001846,PROD-00971,375,WH-IN-0921,WH-IN-0430,2025-09-08 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001847,PROD-00181,53,WH-IN-0993,WH-IN-0258,2025-09-09 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-001848,PROD-00708,185,WH-IN-0632,WH-IN-0299,2025-09-06 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001849,PROD-00153,283,WH-IN-0700,WH-IN-0572,2025-09-11 19:59:12,2025-09-21 19:59:12,Cancelled
RSTK-001850,PROD-00262,359,WH-IN-0978,WH-IN-0926,2025-09-12 19:59:12,2025-09-16 19:59:12,Scheduled
RSTK-001851,PROD-00991,393,WH-IN-0403,WH-IN-0637,2025-09-11 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001852,PROD-00554,982,WH-IN-0469,WH-IN-0171,2025-08-30 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001853,PROD-00908,492,WH-IN-0221,WH-IN-0025,2025-09-03 19:59:12,2025-09-04 19:59:12,Cancelled
RSTK-001854,PROD-00060,863,WH-IN-0729,WH-IN-0459,2025-09-12 19:59:12,2025-09-19 19:59:12,Scheduled
RSTK-001855,PROD-00203,709,WH-IN-0667,WH-IN-0386,2025-09-11 19:59:12,2025-09-20 19:59:12,Scheduled
RSTK-001856,PROD-00710,882,WH-IN-0351,WH-IN-0764,2025-09-03 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-001857,PROD-00035,72,WH-IN-0005,WH-IN-0130,2025-08-30 19:59:12,2025-09-01 19:59:12,Delivered
RSTK-001858,PROD-00925,548,WH-IN-0804,WH-IN-0898,2025-08-31 19:59:12,2025-09-01 19:59:12,In Transit
RSTK-001859,PROD-00476,759,WH-IN-0313,WH-IN-0591,2025-09-03 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001860,PROD-00016,897,WH-IN-0731,WH-IN-0962,2025-09-02 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001861,PROD-00763,749,WH-IN-0204,WH-IN-0285,2025-09-06 19:59:12,2025-09-14 19:59:12,Cancelled
RSTK-001862,PROD-00781,619,WH-IN-0931,WH-IN-0409,2025-09-03 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001863,PROD-00604,105,WH-IN-0121,WH-IN-0127,2025-09-09 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001864,PROD-00394,670,WH-IN-0371,WH-IN-0514,2025-09-08 19:59:12,2025-09-09 19:59:12,In Transit
RSTK-001865,PROD-00586,553,WH-IN-0884,WH-IN-0878,2025-08-30 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001866,PROD-00197,301,WH-IN-0456,WH-IN-0306,2025-09-12 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001867,PROD-00989,345,WH-IN-0626,WH-IN-0524,2025-09-04 19:59:12,2025-09-06 19:59:12,Cancelled
RSTK-001868,PROD-00527,844,WH-IN-0679,WH-IN-0389,2025-08-31 19:59:12,2025-09-04 19:59:12,In Transit
RSTK-001869,PROD-00193,395,WH-IN-0682,WH-IN-0162,2025-09-03 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001870,PROD-00494,831,WH-IN-0315,WH-IN-0395,2025-09-08 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001871,PROD-00629,353,WH-IN-0201,WH-IN-0043,2025-09-02 19:59:12,2025-09-03 19:59:12,Delivered
RSTK-001872,PROD-00901,983,WH-IN-0317,WH-IN-0942,2025-09-06 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001873,PROD-00697,280,WH-IN-0680,WH-IN-0999,2025-09-08 19:59:12,2025-09-11 19:59:12,In Transit
RSTK-001874,PROD-00958,656,WH-IN-0656,WH-IN-0745,2025-09-01 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-001875,PROD-00673,939,WH-IN-0099,WH-IN-0009,2025-09-07 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001876,PROD-00443,470,WH-IN-0944,WH-IN-0683,2025-09-07 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001877,PROD-00043,505,WH-IN-0650,WH-IN-0255,2025-09-12 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001878,PROD-00861,919,WH-IN-0766,WH-IN-0416,2025-09-07 19:59:12,2025-09-09 19:59:12,Scheduled
RSTK-001879,PROD-00258,882,WH-IN-0873,WH-IN-0771,2025-09-07 19:59:12,2025-09-15 19:59:12,Scheduled
RSTK-001880,PROD-00645,156,WH-IN-0329,WH-IN-0224,2025-09-03 19:59:12,2025-09-08 19:59:12,Scheduled
RSTK-001881,PROD-00380,81,WH-IN-0297,WH-IN-0857,2025-09-07 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001882,PROD-00815,341,WH-IN-0440,WH-IN-0323,2025-09-02 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001883,PROD-00582,822,WH-IN-0095,WH-IN-0394,2025-08-31 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001884,PROD-00093,742,WH-IN-0582,WH-IN-0194,2025-09-11 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001885,PROD-00383,836,WH-IN-0723,WH-IN-0303,2025-09-10 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001886,PROD-00624,953,WH-IN-0763,WH-IN-0046,2025-09-04 19:59:12,2025-09-06 19:59:12,Scheduled
RSTK-001887,PROD-00721,987,WH-IN-0667,WH-IN-0052,2025-09-04 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001888,PROD-00315,286,WH-IN-0898,WH-IN-0073,2025-09-01 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001889,PROD-00152,137,WH-IN-0181,WH-IN-0160,2025-09-11 19:59:12,2025-09-14 19:59:12,In Transit
RSTK-001890,PROD-00422,145,WH-IN-0590,WH-IN-0922,2025-09-12 19:59:12,2025-09-20 19:59:12,Scheduled
RSTK-001891,PROD-00288,679,WH-IN-0535,WH-IN-0077,2025-09-01 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001892,PROD-00501,503,WH-IN-0744,WH-IN-0174,2025-08-31 19:59:12,2025-09-02 19:59:12,Cancelled
RSTK-001893,PROD-00513,260,WH-IN-0998,WH-IN-0746,2025-09-12 19:59:12,2025-09-21 19:59:12,Cancelled
RSTK-001894,PROD-00005,219,WH-IN-0048,WH-IN-0319,2025-09-06 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001895,PROD-00235,75,WH-IN-0511,WH-IN-0547,2025-09-08 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-001896,PROD-00144,436,WH-IN-0296,WH-IN-0789,2025-09-06 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001897,PROD-00043,643,WH-IN-0062,WH-IN-0323,2025-09-10 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-001898,PROD-00344,56,WH-IN-0965,WH-IN-0603,2025-09-12 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001899,PROD-00462,887,WH-IN-0982,WH-IN-0551,2025-09-07 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001900,PROD-00902,239,WH-IN-0195,WH-IN-0264,2025-09-11 19:59:12,2025-09-18 19:59:12,In Transit
RSTK-001901,PROD-00850,747,WH-IN-0835,WH-IN-0459,2025-08-30 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001902,PROD-00793,952,WH-IN-0781,WH-IN-0584,2025-08-31 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001903,PROD-00378,353,WH-IN-0548,WH-IN-0892,2025-09-09 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001904,PROD-00642,63,WH-IN-0943,WH-IN-0929,2025-08-30 19:59:12,2025-09-04 19:59:12,Delivered
RSTK-001905,PROD-00400,819,WH-IN-0295,WH-IN-0287,2025-09-05 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001906,PROD-00772,684,WH-IN-0871,WH-IN-0429,2025-09-03 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001907,PROD-00489,291,WH-IN-0660,WH-IN-0884,2025-09-09 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001908,PROD-00984,83,WH-IN-0211,WH-IN-0194,2025-09-01 19:59:12,2025-09-08 19:59:12,Cancelled
RSTK-001909,PROD-00552,129,WH-IN-0664,WH-IN-0738,2025-09-01 19:59:12,2025-09-09 19:59:12,Cancelled
RSTK-001910,PROD-00348,782,WH-IN-0917,WH-IN-0302,2025-09-02 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001911,PROD-00507,593,WH-IN-0356,WH-IN-0545,2025-09-06 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001912,PROD-00479,258,WH-IN-0940,WH-IN-0439,2025-09-11 19:59:12,2025-09-12 19:59:12,In Transit
RSTK-001913,PROD-00754,796,WH-IN-0489,WH-IN-0865,2025-09-09 19:59:12,2025-09-14 19:59:12,Scheduled
RSTK-001914,PROD-00895,96,WH-IN-0959,WH-IN-0721,2025-08-30 19:59:12,2025-09-04 19:59:12,Scheduled
RSTK-001915,PROD-00944,181,WH-IN-0327,WH-IN-0566,2025-08-30 19:59:12,2025-09-03 19:59:12,Delivered
RSTK-001916,PROD-00213,404,WH-IN-0048,WH-IN-0172,2025-09-09 19:59:12,2025-09-11 19:59:12,Scheduled
RSTK-001917,PROD-00524,108,WH-IN-0745,WH-IN-0355,2025-09-06 19:59:12,2025-09-10 19:59:12,Delivered
RSTK-001918,PROD-00007,930,WH-IN-0209,WH-IN-0983,2025-09-05 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001919,PROD-00277,885,WH-IN-0430,WH-IN-0307,2025-09-04 19:59:12,2025-09-12 19:59:12,Cancelled
RSTK-001920,PROD-00721,840,WH-IN-0122,WH-IN-0542,2025-09-08 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001921,PROD-00922,221,WH-IN-0778,WH-IN-0505,2025-09-06 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001922,PROD-00079,185,WH-IN-0280,WH-IN-0437,2025-08-30 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001923,PROD-00523,209,WH-IN-0883,WH-IN-0842,2025-09-02 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001924,PROD-00016,582,WH-IN-0302,WH-IN-0876,2025-09-06 19:59:12,2025-09-10 19:59:12,Scheduled
RSTK-001925,PROD-00658,976,WH-IN-0851,WH-IN-0737,2025-09-01 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-001926,PROD-00779,720,WH-IN-0010,WH-IN-0847,2025-09-02 19:59:12,2025-09-05 19:59:12,Delivered
RSTK-001927,PROD-00767,736,WH-IN-0962,WH-IN-0629,2025-09-09 19:59:12,2025-09-17 19:59:12,In Transit
RSTK-001928,PROD-00998,772,WH-IN-0297,WH-IN-0810,2025-09-04 19:59:12,2025-09-05 19:59:12,In Transit
RSTK-001929,PROD-00293,148,WH-IN-0775,WH-IN-0130,2025-09-01 19:59:12,2025-09-05 19:59:12,Scheduled
RSTK-001930,PROD-00957,59,WH-IN-0998,WH-IN-0149,2025-09-12 19:59:12,2025-09-15 19:59:12,Delivered
RSTK-001931,PROD-00255,960,WH-IN-0342,WH-IN-0544,2025-09-12 19:59:12,2025-09-21 19:59:12,Scheduled
RSTK-001932,PROD-00670,657,WH-IN-0730,WH-IN-0949,2025-09-04 19:59:12,2025-09-10 19:59:12,Cancelled
RSTK-001933,PROD-00879,696,WH-IN-0424,WH-IN-0098,2025-09-06 19:59:12,2025-09-15 19:59:12,In Transit
RSTK-001934,PROD-00727,125,WH-IN-0100,WH-IN-0759,2025-09-10 19:59:12,2025-09-20 19:59:12,Cancelled
RSTK-001935,PROD-00729,590,WH-IN-0553,WH-IN-0756,2025-09-08 19:59:12,2025-09-16 19:59:12,Delivered
RSTK-001936,PROD-00965,724,WH-IN-0830,WH-IN-0402,2025-09-04 19:59:12,2025-09-09 19:59:12,Delivered
RSTK-001937,PROD-00947,446,WH-IN-0332,WH-IN-0732,2025-09-04 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-001938,PROD-00190,631,WH-IN-0951,WH-IN-0432,2025-09-10 19:59:12,2025-09-13 19:59:12,Cancelled
RSTK-001939,PROD-00145,918,WH-IN-0271,WH-IN-0351,2025-09-12 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001940,PROD-00595,318,WH-IN-0261,WH-IN-0285,2025-08-30 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-001941,PROD-00061,911,WH-IN-0640,WH-IN-0800,2025-09-11 19:59:12,2025-09-18 19:59:12,Scheduled
RSTK-001942,PROD-00948,563,WH-IN-0181,WH-IN-0829,2025-09-07 19:59:12,2025-09-10 19:59:12,In Transit
RSTK-001943,PROD-00899,344,WH-IN-0571,WH-IN-0966,2025-09-06 19:59:12,2025-09-07 19:59:12,Cancelled
RSTK-001944,PROD-00235,814,WH-IN-0430,WH-IN-0245,2025-09-02 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001945,PROD-00623,772,WH-IN-0414,WH-IN-0401,2025-09-08 19:59:12,2025-09-17 19:59:12,Scheduled
RSTK-001946,PROD-00380,275,WH-IN-0593,WH-IN-0971,2025-09-12 19:59:12,2025-09-16 19:59:12,Cancelled
RSTK-001947,PROD-00607,228,WH-IN-0969,WH-IN-0824,2025-09-08 19:59:12,2025-09-14 19:59:12,Delivered
RSTK-001948,PROD-00995,400,WH-IN-0710,WH-IN-0289,2025-09-12 19:59:12,2025-09-19 19:59:12,In Transit
RSTK-001949,PROD-00162,791,WH-IN-0979,WH-IN-0986,2025-09-05 19:59:12,2025-09-07 19:59:12,In Transit
RSTK-001950,PROD-00440,383,WH-IN-0783,WH-IN-0090,2025-09-11 19:59:12,2025-09-15 19:59:12,Cancelled
RSTK-001951,PROD-00273,120,WH-IN-0264,WH-IN-0887,2025-09-09 19:59:12,2025-09-12 19:59:12,Delivered
RSTK-001952,PROD-00573,185,WH-IN-0519,WH-IN-0357,2025-09-10 19:59:12,2025-09-19 19:59:12,Delivered
RSTK-001953,PROD-00259,139,WH-IN-0573,WH-IN-0739,2025-08-30 19:59:12,2025-09-01 19:59:12,Delivered
RSTK-001954,PROD-00394,898,WH-IN-0031,WH-IN-0680,2025-09-03 19:59:12,2025-09-13 19:59:12,Delivered
RSTK-001955,PROD-00331,150,WH-IN-0176,WH-IN-0899,2025-09-10 19:59:12,2025-09-11 19:59:12,Delivered
RSTK-001956,PROD-00242,274,WH-IN-0591,WH-IN-0300,2025-09-01 19:59:12,2025-09-08 19:59:12,In Transit
RSTK-001957,PROD-00253,537,WH-IN-0209,WH-IN-0557,2025-09-03 19:59:12,2025-09-06 19:59:12,Delivered
RSTK-001958,PROD-00912,309,WH-IN-0550,WH-IN-0638,2025-09-01 19:59:12,2025-09-07 19:59:12,Scheduled
RSTK-001959,PROD-00570,219,WH-IN-0206,WH-IN-0868,2025-09-03 19:59:12,2025-09-13 19:59:12,Scheduled
RSTK-001960,PROD-00147,667,WH-IN-0314,WH-IN-0016,2025-09-09 19:59:12,2025-09-11 19:59:12,Cancelled
RSTK-001961,PROD-00886,902,WH-IN-0094,WH-IN-0742,2025-08-30 19:59:12,2025-09-07 19:59:12,Delivered
RSTK-001962,PROD-00974,225,WH-IN-0035,WH-IN-0792,2025-09-08 19:59:12,2025-09-09 19:59:12,Cancelled
