stock_id,warehouse_id,item_id,current_quantity,last_updated
STK-004246,WH-IN-0090,PROD-00220,1096,2025-07-30 19:59:12
STK-004247,WH-IN-0176,PROD-00146,470,2025-08-17 19:59:12
STK-004248,WH-IN-0181,PROD-00976,161,2025-08-06 19:59:12
STK-004249,WH-IN-0509,PROD-00657,1383,2025-08-10 19:59:12
STK-004250,WH-IN-0530,PROD-00682,137,2025-08-04 19:59:12
STK-004251,WH-IN-0885,PROD-00210,1643,2025-08-15 19:59:12
STK-004252,WH-IN-0240,PROD-00380,1787,2025-07-30 19:59:12
STK-004253,WH-IN-0943,PROD-00813,374,2025-07-30 19:59:12
STK-004254,WH-IN-0057,PROD-00797,1541,2025-08-24 19:59:12
STK-004255,WH-IN-0226,PROD-00909,792,2025-08-20 19:59:12
STK-004256,WH-IN-0033,PROD-00090,448,2025-08-04 19:59:12
STK-004257,WH-IN-0136,PROD-00714,638,2025-08-03 19:59:12
STK-004258,WH-IN-0297,PROD-00035,731,2025-07-31 19:59:12
STK-004259,WH-IN-0662,PROD-00402,52,2025-08-20 19:59:12
STK-004260,WH-IN-0094,PROD-00432,942,2025-07-30 19:59:12
STK-004261,WH-IN-0921,PROD-00248,485,2025-07-30 19:59:12
STK-004262,WH-IN-0103,PROD-00440,803,2025-08-21 19:59:12
STK-004263,WH-IN-0332,PROD-00035,1093,2025-08-12 19:59:12
STK-004264,WH-IN-0757,PROD-00839,950,2025-08-08 19:59:12
STK-004265,WH-IN-0708,PROD-00824,470,2025-08-26 19:59:12
STK-004266,WH-IN-0966,PROD-00458,638,2025-08-11 19:59:12
STK-004267,WH-IN-0970,PROD-00400,886,2025-08-25 19:59:12
STK-004268,WH-IN-0750,PROD-00195,88,2025-08-14 19:59:12
STK-004269,WH-IN-0096,PROD-00968,1162,2025-08-07 19:59:12
STK-004270,WH-IN-0698,PROD-00421,1636,2025-08-18 19:59:12
STK-004271,WH-IN-0708,PROD-00748,350,2025-08-13 19:59:12
STK-004272,WH-IN-0359,PROD-00310,598,2025-07-31 19:59:12
STK-004273,WH-IN-0072,PROD-00423,109,2025-08-16 19:59:12
STK-004274,WH-IN-0834,PROD-00092,192,2025-08-08 19:59:12
STK-004275,WH-IN-0562,PROD-00402,1524,2025-07-30 19:59:12
STK-004276,WH-IN-0936,PROD-00223,292,2025-08-02 19:59:12
STK-004277,WH-IN-0593,PROD-00936,1657,2025-08-21 19:59:12
STK-004278,WH-IN-0425,PROD-00261,1753,2025-08-16 19:59:12
STK-004279,WH-IN-0977,PROD-00692,1931,2025-08-26 19:59:12
STK-004280,WH-IN-0698,PROD-00137,813,2025-08-07 19:59:12
STK-004281,WH-IN-0396,PROD-00347,701,2025-08-04 19:59:12
STK-004282,WH-IN-0602,PROD-00031,1120,2025-08-11 19:59:12
STK-004283,WH-IN-0413,PROD-00239,1771,2025-08-07 19:59:12
STK-004284,WH-IN-0952,PROD-00217,1323,2025-08-16 19:59:12
STK-004285,WH-IN-0346,PROD-00290,497,2025-08-18 19:59:12
STK-004286,WH-IN-0330,PROD-00463,1493,2025-08-06 19:59:12
STK-004287,WH-IN-0695,PROD-00053,1685,2025-08-04 19:59:12
STK-004288,WH-IN-0036,PROD-00984,1950,2025-08-04 19:59:12
STK-004289,WH-IN-0071,PROD-00338,577,2025-08-25 19:59:12
STK-004290,WH-IN-0927,PROD-00597,1590,2025-08-25 19:59:12
STK-004291,WH-IN-0579,PROD-00527,960,2025-08-01 19:59:12
STK-004292,WH-IN-0299,PROD-00906,1372,2025-08-09 19:59:12
STK-004293,WH-IN-0019,PROD-00247,763,2025-08-01 19:59:12
STK-004294,WH-IN-0044,PROD-00859,472,2025-08-17 19:59:12
STK-004295,WH-IN-0998,PROD-00305,1441,2025-08-26 19:59:12
STK-004296,WH-IN-0974,PROD-00641,72,2025-08-01 19:59:12
STK-004297,WH-IN-0864,PROD-00467,1378,2025-07-31 19:59:12
STK-004298,WH-IN-0463,PROD-00452,438,2025-08-08 19:59:12
STK-004299,WH-IN-0293,PROD-00257,378,2025-08-20 19:59:12
STK-004300,WH-IN-0221,PROD-00598,1168,2025-08-25 19:59:12
STK-004301,WH-IN-0275,PROD-00883,1714,2025-08-25 19:59:12
STK-004302,WH-IN-0317,PROD-00221,715,2025-07-31 19:59:12
STK-004303,WH-IN-0434,PROD-00772,1895,2025-08-20 19:59:12
STK-004304,WH-IN-0106,PROD-00873,99,2025-08-26 19:59:12
STK-004305,WH-IN-0100,PROD-00747,190,2025-07-30 19:59:12
STK-004306,WH-IN-0970,PROD-00341,402,2025-08-26 19:59:12
STK-004307,WH-IN-0745,PROD-00493,652,2025-08-25 19:59:12
STK-004308,WH-IN-0001,PROD-00918,1734,2025-08-24 19:59:12
STK-004309,WH-IN-0727,PROD-00476,600,2025-08-07 19:59:12
STK-004310,WH-IN-0398,PROD-00354,707,2025-08-29 19:59:12
STK-004311,WH-IN-0616,PROD-00658,573,2025-08-15 19:59:12
STK-004312,WH-IN-0345,PROD-00090,103,2025-08-16 19:59:12
STK-004313,WH-IN-0910,PROD-00783,90,2025-08-14 19:59:12
STK-004314,WH-IN-0928,PROD-00291,739,2025-08-23 19:59:12
STK-004315,WH-IN-0710,PROD-00069,1715,2025-08-20 19:59:12
STK-004316,WH-IN-0271,PROD-00047,463,2025-08-10 19:59:12
STK-004317,WH-IN-0541,PROD-00613,1244,2025-08-01 19:59:12
STK-004318,WH-IN-0815,PROD-00271,43,2025-08-21 19:59:12
STK-004319,WH-IN-0080,PROD-00782,497,2025-08-20 19:59:12
STK-004320,WH-IN-0595,PROD-00818,1435,2025-08-18 19:59:12
STK-004321,WH-IN-0962,PROD-00557,1068,2025-08-04 19:59:12
STK-004322,WH-IN-0284,PROD-00101,1425,2025-08-04 19:59:12
STK-004323,WH-IN-0277,PROD-00999,383,2025-08-22 19:59:12
STK-004324,WH-IN-0985,PROD-00539,249,2025-08-28 19:59:12
STK-004325,WH-IN-0060,PROD-00179,1493,2025-08-08 19:59:12
STK-004326,WH-IN-0333,PROD-00316,711,2025-08-16 19:59:12
STK-004327,WH-IN-0761,PROD-00247,43,2025-08-29 19:59:12
STK-004328,WH-IN-0450,PROD-00032,1031,2025-08-11 19:59:12
STK-004329,WH-IN-0440,PROD-00279,1123,2025-08-14 19:59:12
STK-004330,WH-IN-0143,PROD-00678,42,2025-08-21 19:59:12
STK-004331,WH-IN-0925,PROD-00677,1093,2025-08-13 19:59:12
STK-004332,WH-IN-0592,PROD-00186,1040,2025-08-16 19:59:12
STK-004333,WH-IN-0085,PROD-00282,1005,2025-08-21 19:59:12
STK-004334,WH-IN-0426,PROD-00782,192,2025-08-01 19:59:12
STK-004335,WH-IN-0764,PROD-00555,1390,2025-08-04 19:59:12
STK-004336,WH-IN-0781,PROD-00284,72,2025-08-12 19:59:12
STK-004337,WH-IN-0174,PROD-00926,686,2025-08-04 19:59:12
STK-004338,WH-IN-0661,PROD-00189,583,2025-08-01 19:59:12
STK-004339,WH-IN-0677,PROD-00563,1654,2025-08-10 19:59:12
STK-004340,WH-IN-0305,PROD-00823,1996,2025-08-11 19:59:12
STK-004341,WH-IN-0187,PROD-00726,1240,2025-08-24 19:59:12
STK-004342,WH-IN-0529,PROD-00024,1641,2025-08-04 19:59:12
STK-004343,WH-IN-0987,PROD-00702,933,2025-08-06 19:59:12
STK-004344,WH-IN-0351,PROD-00499,129,2025-08-16 19:59:12
STK-004345,WH-IN-0657,PROD-00390,401,2025-08-29 19:59:12
STK-004346,WH-IN-0658,PROD-00390,1456,2025-08-27 19:59:12
STK-004347,WH-IN-0785,PROD-00328,1019,2025-08-10 19:59:12
STK-004348,WH-IN-0362,PROD-00129,1623,2025-08-20 19:59:12
STK-004349,WH-IN-0039,PROD-00937,965,2025-08-22 19:59:12
STK-004350,WH-IN-0465,PROD-00786,1783,2025-08-28 19:59:12
STK-004351,WH-IN-0816,PROD-00416,1982,2025-08-19 19:59:12
STK-004352,WH-IN-0176,PROD-00304,1003,2025-08-21 19:59:12
STK-004353,WH-IN-0797,PROD-00975,1136,2025-08-23 19:59:12
STK-004354,WH-IN-0376,PROD-00257,87,2025-08-22 19:59:12
STK-004355,WH-IN-0718,PROD-00358,809,2025-08-10 19:59:12
STK-004356,WH-IN-0831,PROD-00387,1609,2025-08-29 19:59:12
STK-004357,WH-IN-0023,PROD-00355,994,2025-07-31 19:59:12
STK-004358,WH-IN-0154,PROD-00939,1871,2025-08-14 19:59:12
STK-004359,WH-IN-0114,PROD-00195,1901,2025-07-31 19:59:12
STK-004360,WH-IN-0107,PROD-00215,1447,2025-08-25 19:59:12
STK-004361,WH-IN-0966,PROD-00422,1969,2025-08-08 19:59:12
STK-004362,WH-IN-0249,PROD-00215,210,2025-08-26 19:59:12
STK-004363,WH-IN-0934,PROD-00211,828,2025-08-12 19:59:12
STK-004364,WH-IN-0504,PROD-00511,1099,2025-08-12 19:59:12
STK-004365,WH-IN-0614,PROD-00357,775,2025-08-07 19:59:12
STK-004366,WH-IN-0598,PROD-00985,214,2025-08-19 19:59:12
STK-004367,WH-IN-0794,PROD-00352,229,2025-08-19 19:59:12
STK-004368,WH-IN-0112,PROD-00659,578,2025-08-19 19:59:12
STK-004369,WH-IN-0731,PROD-00334,269,2025-08-27 19:59:12
STK-004370,WH-IN-0237,PROD-00676,1191,2025-08-24 19:59:12
STK-004371,WH-IN-0202,PROD-00596,415,2025-08-18 19:59:12
STK-004372,WH-IN-0274,PROD-00274,783,2025-08-15 19:59:12
STK-004373,WH-IN-0730,PROD-00248,514,2025-08-26 19:59:12
STK-004374,WH-IN-0290,PROD-00416,408,2025-08-02 19:59:12
STK-004375,WH-IN-0592,PROD-00869,1823,2025-08-04 19:59:12
STK-004376,WH-IN-0384,PROD-00338,1348,2025-08-22 19:59:12
STK-004377,WH-IN-0778,PROD-00633,219,2025-08-21 19:59:12
STK-004378,WH-IN-0841,PROD-00360,1966,2025-08-21 19:59:12
STK-004379,WH-IN-0090,PROD-00880,1974,2025-08-10 19:59:12
STK-004380,WH-IN-0276,PROD-00992,1129,2025-08-09 19:59:12
STK-004381,WH-IN-0933,PROD-00320,1858,2025-08-08 19:59:12
STK-004382,WH-IN-0208,PROD-00929,287,2025-08-01 19:59:12
STK-004383,WH-IN-0270,PROD-00365,304,2025-08-23 19:59:12
STK-004384,WH-IN-0342,PROD-00263,479,2025-08-02 19:59:12
STK-004385,WH-IN-0109,PROD-00088,1809,2025-08-28 19:59:12
STK-004386,WH-IN-0008,PROD-00636,293,2025-08-08 19:59:12
STK-004387,WH-IN-0974,PROD-00662,1761,2025-08-21 19:59:12
STK-004388,WH-IN-0894,PROD-00167,1665,2025-08-12 19:59:12
STK-004389,WH-IN-0342,PROD-00313,1078,2025-08-16 19:59:12
STK-004390,WH-IN-0528,PROD-00781,610,2025-08-28 19:59:12
STK-004391,WH-IN-0598,PROD-00950,1529,2025-08-19 19:59:12
STK-004392,WH-IN-0387,PROD-00008,1603,2025-08-10 19:59:12
STK-004393,WH-IN-0798,PROD-00681,785,2025-08-17 19:59:12
STK-004394,WH-IN-0888,PROD-00898,949,2025-08-20 19:59:12
STK-004395,WH-IN-0766,PROD-00556,1581,2025-07-31 19:59:12
STK-004396,WH-IN-0878,PROD-00764,945,2025-08-05 19:59:12
STK-004397,WH-IN-0176,PROD-00253,1383,2025-08-07 19:59:12
STK-004398,WH-IN-0637,PROD-00427,4,2025-08-08 19:59:12
STK-004399,WH-IN-0586,PROD-00480,1484,2025-08-25 19:59:12
STK-004400,WH-IN-0534,PROD-00913,917,2025-08-28 19:59:12
STK-004401,WH-IN-0805,PROD-00566,1562,2025-07-30 19:59:12
STK-004402,WH-IN-0698,PROD-00192,1774,2025-08-13 19:59:12
STK-004403,WH-IN-0872,PROD-00752,1453,2025-08-10 19:59:12
STK-004404,WH-IN-0224,PROD-00110,216,2025-08-25 19:59:12
STK-004405,WH-IN-0599,PROD-00653,1119,2025-08-28 19:59:12
STK-004406,WH-IN-0082,PROD-00540,1957,2025-08-21 19:59:12
STK-004407,WH-IN-0667,PROD-00964,452,2025-08-10 19:59:12
STK-004408,WH-IN-0563,PROD-00710,336,2025-08-04 19:59:12
STK-004409,WH-IN-0481,PROD-00389,54,2025-07-30 19:59:12
STK-004410,WH-IN-0549,PROD-00138,765,2025-08-10 19:59:12
STK-004411,WH-IN-0421,PROD-00389,317,2025-08-26 19:59:12
STK-004412,WH-IN-0155,PROD-00582,1145,2025-08-03 19:59:12
STK-004413,WH-IN-0694,PROD-00751,318,2025-08-08 19:59:12
STK-004414,WH-IN-0213,PROD-00242,257,2025-07-31 19:59:12
STK-004415,WH-IN-0924,PROD-00219,342,2025-08-23 19:59:12
STK-004416,WH-IN-0844,PROD-00959,930,2025-08-26 19:59:12
STK-004417,WH-IN-0784,PROD-00904,1004,2025-08-24 19:59:12
STK-004418,WH-IN-0357,PROD-00131,1737,2025-08-26 19:59:12
STK-004419,WH-IN-0765,PROD-00339,1341,2025-08-15 19:59:12
STK-004420,WH-IN-0286,PROD-00464,1285,2025-08-10 19:59:12
STK-004421,WH-IN-0095,PROD-00219,1914,2025-08-17 19:59:12
STK-004422,WH-IN-0779,PROD-00621,1852,2025-07-30 19:59:12
STK-004423,WH-IN-0880,PROD-00962,1027,2025-08-05 19:59:12
STK-004424,WH-IN-0421,PROD-00896,1127,2025-08-24 19:59:12
STK-004425,WH-IN-0108,PROD-00533,1415,2025-08-25 19:59:12
STK-004426,WH-IN-0842,PROD-00550,1242,2025-08-21 19:59:12
STK-004427,WH-IN-0510,PROD-00166,765,2025-08-16 19:59:12
STK-004428,WH-IN-0268,PROD-00793,349,2025-08-13 19:59:12
STK-004429,WH-IN-0047,PROD-00491,1860,2025-08-23 19:59:12
STK-004430,WH-IN-0003,PROD-00815,883,2025-08-10 19:59:12
STK-004431,WH-IN-0169,PROD-00916,1075,2025-08-22 19:59:12
STK-004432,WH-IN-0294,PROD-00308,645,2025-07-31 19:59:12
STK-004433,WH-IN-0524,PROD-00446,74,2025-08-19 19:59:12
STK-004434,WH-IN-0711,PROD-00177,137,2025-08-09 19:59:12
STK-004435,WH-IN-0369,PROD-00853,1511,2025-08-29 19:59:12
STK-004436,WH-IN-0254,PROD-00607,719,2025-08-23 19:59:12
STK-004437,WH-IN-0665,PROD-00022,1543,2025-08-26 19:59:12
STK-004438,WH-IN-0663,PROD-00905,91,2025-08-19 19:59:12
STK-004439,WH-IN-0598,PROD-00645,703,2025-08-18 19:59:12
STK-004440,WH-IN-0238,PROD-00490,1483,2025-08-26 19:59:12
STK-004441,WH-IN-0826,PROD-00944,660,2025-08-04 19:59:12
STK-004442,WH-IN-0064,PROD-00640,818,2025-08-04 19:59:12
STK-004443,WH-IN-0504,PROD-00919,496,2025-08-25 19:59:12
STK-004444,WH-IN-0750,PROD-00927,20,2025-08-22 19:59:12
STK-004445,WH-IN-0180,PROD-00683,947,2025-08-27 19:59:12
STK-004446,WH-IN-0282,PROD-00445,1885,2025-08-24 19:59:12
STK-004447,WH-IN-0538,PROD-00406,1182,2025-08-17 19:59:12
STK-004448,WH-IN-0670,PROD-00177,1025,2025-08-20 19:59:12
STK-004449,WH-IN-0591,PROD-00377,1191,2025-08-17 19:59:12
STK-004450,WH-IN-0183,PROD-00659,137,2025-08-09 19:59:12
STK-004451,WH-IN-0335,PROD-00222,230,2025-08-13 19:59:12
STK-004452,WH-IN-0391,PROD-00277,1727,2025-07-30 19:59:12
STK-004453,WH-IN-0708,PROD-00797,1750,2025-07-31 19:59:12
STK-004454,WH-IN-0243,PROD-00681,444,2025-08-01 19:59:12
STK-004455,WH-IN-0373,PROD-00744,216,2025-07-30 19:59:12
STK-004456,WH-IN-0638,PROD-00560,385,2025-08-11 19:59:12
STK-004457,WH-IN-0472,PROD-00213,1566,2025-08-14 19:59:12
STK-004458,WH-IN-0302,PROD-00449,164,2025-08-15 19:59:12
STK-004459,WH-IN-0546,PROD-00108,1948,2025-08-25 19:59:12
STK-004460,WH-IN-0141,PROD-00735,805,2025-08-04 19:59:12
STK-004461,WH-IN-0168,PROD-00657,850,2025-08-12 19:59:12
STK-004462,WH-IN-0670,PROD-00977,1927,2025-08-01 19:59:12
STK-004463,WH-IN-0964,PROD-00705,1820,2025-08-28 19:59:12
STK-004464,WH-IN-0783,PROD-00121,1126,2025-08-10 19:59:12
STK-004465,WH-IN-0396,PROD-00787,1754,2025-08-19 19:59:12
STK-004466,WH-IN-0731,PROD-00373,258,2025-08-06 19:59:12
STK-004467,WH-IN-0157,PROD-00030,703,2025-08-28 19:59:12
STK-004468,WH-IN-0948,PROD-00610,1416,2025-08-24 19:59:12
STK-004469,WH-IN-0090,PROD-00110,1646,2025-08-21 19:59:12
STK-004470,WH-IN-0075,PROD-00752,1138,2025-08-22 19:59:12
STK-004471,WH-IN-0833,PROD-00351,1205,2025-08-10 19:59:12
STK-004472,WH-IN-0260,PROD-00760,1835,2025-08-17 19:59:12
STK-004473,WH-IN-0719,PROD-00673,1743,2025-08-21 19:59:12
STK-004474,WH-IN-0156,PROD-00317,1124,2025-08-13 19:59:12
STK-004475,WH-IN-0206,PROD-00499,999,2025-08-04 19:59:12
STK-004476,WH-IN-0411,PROD-00024,9,2025-08-17 19:59:12
STK-004477,WH-IN-0654,PROD-00448,228,2025-08-18 19:59:12
STK-004478,WH-IN-0499,PROD-00720,1995,2025-08-01 19:59:12
STK-004479,WH-IN-0030,PROD-00970,339,2025-08-20 19:59:12
STK-004480,WH-IN-0009,PROD-00081,885,2025-08-21 19:59:12
STK-004481,WH-IN-0013,PROD-00299,889,2025-08-03 19:59:12
STK-004482,WH-IN-0773,PROD-00248,245,2025-08-28 19:59:12
STK-004483,WH-IN-0377,PROD-00965,31,2025-08-03 19:59:12
STK-004484,WH-IN-0984,PROD-00743,1618,2025-08-06 19:59:12
STK-004485,WH-IN-0270,PROD-00941,1194,2025-08-07 19:59:12
STK-004486,WH-IN-0962,PROD-00135,1935,2025-08-02 19:59:12
STK-004487,WH-IN-0017,PROD-00711,144,2025-08-05 19:59:12
STK-004488,WH-IN-0662,PROD-00422,109,2025-08-17 19:59:12
STK-004489,WH-IN-0618,PROD-00283,258,2025-08-21 19:59:12
STK-004490,WH-IN-0579,PROD-00331,1830,2025-07-30 19:59:12
STK-004491,WH-IN-0331,PROD-00676,1946,2025-08-14 19:59:12
STK-004492,WH-IN-0694,PROD-00057,277,2025-08-29 19:59:12
STK-004493,WH-IN-0290,PROD-00245,1604,2025-08-17 19:59:12
STK-004494,WH-IN-0285,PROD-00823,297,2025-08-11 19:59:12
STK-004495,WH-IN-0198,PROD-00118,437,2025-08-04 19:59:12
STK-004496,WH-IN-0359,PROD-00924,1806,2025-08-27 19:59:12
STK-004497,WH-IN-0383,PROD-00509,1189,2025-08-07 19:59:12
STK-004498,WH-IN-0979,PROD-00437,1178,2025-08-22 19:59:12
STK-004499,WH-IN-0202,PROD-00299,715,2025-08-05 19:59:12
STK-004500,WH-IN-0467,PROD-00659,168,2025-08-20 19:59:12
STK-004501,WH-IN-0422,PROD-00480,1479,2025-08-12 19:59:12
STK-004502,WH-IN-0212,PROD-00031,65,2025-08-06 19:59:12
STK-004503,WH-IN-0990,PROD-00778,715,2025-08-08 19:59:12
STK-004504,WH-IN-0106,PROD-00601,719,2025-08-08 19:59:12
STK-004505,WH-IN-0748,PROD-00823,1192,2025-08-24 19:59:12
STK-004506,WH-IN-0598,PROD-00446,1660,2025-08-19 19:59:12
STK-004507,WH-IN-0176,PROD-00850,1432,2025-08-16 19:59:12
STK-004508,WH-IN-0245,PROD-00290,98,2025-08-28 19:59:12
STK-004509,WH-IN-0832,PROD-00717,995,2025-08-29 19:59:12
STK-004510,WH-IN-0720,PROD-00559,362,2025-08-03 19:59:12
STK-004511,WH-IN-0468,PROD-00217,1102,2025-08-05 19:59:12
STK-004512,WH-IN-0172,PROD-00195,966,2025-08-28 19:59:12
STK-004513,WH-IN-0593,PROD-00174,1947,2025-08-22 19:59:12
STK-004514,WH-IN-0023,PROD-00533,646,2025-08-09 19:59:12
STK-004515,WH-IN-0373,PROD-00027,1242,2025-08-23 19:59:12
STK-004516,WH-IN-0557,PROD-00995,1507,2025-08-23 19:59:12
STK-004517,WH-IN-0221,PROD-00386,1165,2025-08-14 19:59:12
STK-004518,WH-IN-0315,PROD-00251,170,2025-08-04 19:59:12
STK-004519,WH-IN-0422,PROD-00085,1245,2025-08-26 19:59:12
STK-004520,WH-IN-0937,PROD-00444,163,2025-08-27 19:59:12
STK-004521,WH-IN-0459,PROD-00098,1536,2025-08-16 19:59:12
STK-004522,WH-IN-0613,PROD-00049,223,2025-07-30 19:59:12
STK-004523,WH-IN-0365,PROD-00746,534,2025-08-16 19:59:12
STK-004524,WH-IN-0892,PROD-00661,1724,2025-08-23 19:59:12
STK-004525,WH-IN-0474,PROD-00024,189,2025-08-25 19:59:12
STK-004526,WH-IN-0298,PROD-00518,1365,2025-08-13 19:59:12
STK-004527,WH-IN-0639,PROD-00537,990,2025-08-23 19:59:12
STK-004528,WH-IN-0163,PROD-00563,1306,2025-08-02 19:59:12
STK-004529,WH-IN-0621,PROD-00192,295,2025-08-16 19:59:12
STK-004530,WH-IN-0391,PROD-00487,483,2025-08-02 19:59:12
STK-004531,WH-IN-0638,PROD-00699,1665,2025-07-31 19:59:12
STK-004532,WH-IN-0444,PROD-00780,35,2025-08-27 19:59:12
STK-004533,WH-IN-0619,PROD-00329,287,2025-08-03 19:59:12
STK-004534,WH-IN-0454,PROD-00985,1665,2025-08-27 19:59:12
STK-004535,WH-IN-0455,PROD-00149,1321,2025-07-31 19:59:12
STK-004536,WH-IN-0682,PROD-00950,1080,2025-07-31 19:59:12
STK-004537,WH-IN-0271,PROD-00507,476,2025-08-17 19:59:12
STK-004538,WH-IN-0706,PROD-00759,277,2025-08-20 19:59:12
STK-004539,WH-IN-0940,PROD-00894,360,2025-08-24 19:59:12
STK-004540,WH-IN-0323,PROD-00880,861,2025-08-05 19:59:12
STK-004541,WH-IN-0720,PROD-00158,464,2025-08-01 19:59:12
STK-004542,WH-IN-0397,PROD-00666,558,2025-07-30 19:59:12
STK-004543,WH-IN-0649,PROD-00600,110,2025-08-18 19:59:12
STK-004544,WH-IN-0101,PROD-00437,686,2025-08-15 19:59:12
STK-004545,WH-IN-0134,PROD-00228,595,2025-08-29 19:59:12
STK-004546,WH-IN-0623,PROD-00348,1431,2025-08-10 19:59:12
STK-004547,WH-IN-0090,PROD-00036,1690,2025-08-06 19:59:12
STK-004548,WH-IN-0396,PROD-00445,863,2025-08-29 19:59:12
STK-004549,WH-IN-0460,PROD-00910,1302,2025-08-10 19:59:12
STK-004550,WH-IN-0119,PROD-00107,251,2025-08-23 19:59:12
STK-004551,WH-IN-0090,PROD-00257,1935,2025-08-01 19:59:12
STK-004552,WH-IN-0108,PROD-00770,1064,2025-08-07 19:59:12
STK-004553,WH-IN-0829,PROD-00800,823,2025-08-09 19:59:12
STK-004554,WH-IN-0606,PROD-00146,179,2025-08-07 19:59:12
STK-004555,WH-IN-0397,PROD-00864,632,2025-08-19 19:59:12
STK-004556,WH-IN-0765,PROD-00078,1714,2025-08-16 19:59:12
STK-004557,WH-IN-0801,PROD-00328,539,2025-08-20 19:59:12
STK-004558,WH-IN-0415,PROD-00280,1317,2025-08-05 19:59:12
STK-004559,WH-IN-0612,PROD-00811,604,2025-08-10 19:59:12
STK-004560,WH-IN-0645,PROD-00153,1504,2025-08-25 19:59:12
STK-004561,WH-IN-0331,PROD-00155,224,2025-08-18 19:59:12
STK-004562,WH-IN-0333,PROD-00956,1283,2025-08-24 19:59:12
STK-004563,WH-IN-0648,PROD-00412,1503,2025-08-10 19:59:12
STK-004564,WH-IN-0822,PROD-00986,29,2025-08-12 19:59:12
STK-004565,WH-IN-0783,PROD-00383,774,2025-08-07 19:59:12
STK-004566,WH-IN-0756,PROD-00190,584,2025-08-25 19:59:12
STK-004567,WH-IN-0343,PROD-00180,1719,2025-08-16 19:59:12
STK-004568,WH-IN-0163,PROD-00341,767,2025-08-19 19:59:12
STK-004569,WH-IN-0649,PROD-00107,559,2025-08-24 19:59:12
STK-004570,WH-IN-0408,PROD-00519,738,2025-08-29 19:59:12
STK-004571,WH-IN-0615,PROD-00721,1861,2025-08-08 19:59:12
STK-004572,WH-IN-0097,PROD-00552,357,2025-08-03 19:59:12
STK-004573,WH-IN-0670,PROD-00060,1216,2025-08-20 19:59:12
STK-004574,WH-IN-0217,PROD-00827,210,2025-08-29 19:59:12
STK-004575,WH-IN-0220,PROD-00644,375,2025-08-26 19:59:12
STK-004576,WH-IN-0713,PROD-00979,769,2025-08-13 19:59:12
STK-004577,WH-IN-0943,PROD-00948,1443,2025-08-28 19:59:12
STK-004578,WH-IN-0828,PROD-00416,1119,2025-08-07 19:59:12
STK-004579,WH-IN-0668,PROD-00523,921,2025-08-19 19:59:12
STK-004580,WH-IN-0624,PROD-00010,1607,2025-08-16 19:59:12
STK-004581,WH-IN-0341,PROD-00352,1120,2025-08-21 19:59:12
STK-004582,WH-IN-0544,PROD-00519,517,2025-08-29 19:59:12
STK-004583,WH-IN-0041,PROD-00084,611,2025-08-18 19:59:12
STK-004584,WH-IN-0724,PROD-00377,600,2025-08-13 19:59:12
STK-004585,WH-IN-0692,PROD-00345,1811,2025-08-09 19:59:12
STK-004586,WH-IN-0498,PROD-00106,1761,2025-08-24 19:59:12
STK-004587,WH-IN-0578,PROD-00288,1064,2025-08-25 19:59:12
STK-004588,WH-IN-0431,PROD-00811,182,2025-08-06 19:59:12
STK-004589,WH-IN-0483,PROD-00583,50,2025-08-11 19:59:12
STK-004590,WH-IN-0901,PROD-00987,1616,2025-08-23 19:59:12
STK-004591,WH-IN-0685,PROD-00830,734,2025-08-16 19:59:12
STK-004592,WH-IN-0076,PROD-00380,774,2025-08-06 19:59:12
STK-004593,WH-IN-0424,PROD-00317,1551,2025-08-07 19:59:12
STK-004594,WH-IN-0687,PROD-00176,959,2025-08-25 19:59:12
STK-004595,WH-IN-0673,PROD-00512,1068,2025-08-11 19:59:12
STK-004596,WH-IN-0218,PROD-00664,848,2025-08-03 19:59:12
STK-004597,WH-IN-0513,PROD-00974,598,2025-08-22 19:59:12
STK-004598,WH-IN-0189,PROD-00425,1682,2025-08-17 19:59:12
STK-004599,WH-IN-0732,PROD-00999,1322,2025-08-11 19:59:12
STK-004600,WH-IN-0253,PROD-00914,307,2025-08-14 19:59:12
STK-004601,WH-IN-0233,PROD-00097,1363,2025-08-19 19:59:12
STK-004602,WH-IN-0756,PROD-00049,127,2025-08-28 19:59:12
STK-004603,WH-IN-0085,PROD-00899,925,2025-08-19 19:59:12
STK-004604,WH-IN-0884,PROD-00114,314,2025-08-13 19:59:12
STK-004605,WH-IN-0801,PROD-00658,905,2025-08-28 19:59:12
STK-004606,WH-IN-0833,PROD-00649,302,2025-08-08 19:59:12
STK-004607,WH-IN-0069,PROD-00605,765,2025-08-15 19:59:12
STK-004608,WH-IN-0315,PROD-00428,304,2025-08-29 19:59:12
STK-004609,WH-IN-0705,PROD-00140,1124,2025-08-13 19:59:12
STK-004610,WH-IN-0845,PROD-00736,1999,2025-08-01 19:59:12
STK-004611,WH-IN-0699,PROD-00832,1599,2025-08-07 19:59:12
STK-004612,WH-IN-0775,PROD-00421,1533,2025-08-15 19:59:12
STK-004613,WH-IN-0652,PROD-00616,821,2025-08-10 19:59:12
STK-004614,WH-IN-0097,PROD-00232,777,2025-08-08 19:59:12
STK-004615,WH-IN-0371,PROD-00492,1912,2025-08-11 19:59:12
STK-004616,WH-IN-0774,PROD-00481,1346,2025-08-15 19:59:12
STK-004617,WH-IN-0564,PROD-00466,1841,2025-08-25 19:59:12
STK-004618,WH-IN-0099,PROD-00693,909,2025-08-28 19:59:12
