forecast_id,city_name,forecast_timestamp,report_generated_at,condition,temperature_celsius,humidity_percent,wind_speed_kph,visibility_km,precipitation_mm_per_hour,warnings_advisories
WTHR-0012140,Jamalpur,2025-08-30 13:59:13,2025-08-29 19:24:13,Clear skies,44.4,61,46.7,16.0,0.0,Heat Wave Alert
WTHR-0012141,Gangtok,2025-08-31 19:59:13,2025-08-29 19:20:13,Thunderstorms,30.5,64,10.2,6.4,10.3,Heavy Rain Warning
WTHR-0012142,Baranagar,2025-08-30 21:59:13,2025-08-29 19:35:13,Light rain,22.2,40,33.7,12.0,7.2,Heavy Rain Warning
WTHR-0012143,Anand,2025-08-30 16:59:13,2025-08-29 19:45:13,Light rain,30.1,85,36.4,8.8,8.5,Heavy Rain Warning
WTHR-0012144,Ramgarh,2025-08-30 09:59:13,2025-08-29 19:43:13,Light rain,5.1,100,19.1,4.7,1.4,None
WTHR-0012145,Panipat,2025-08-31 16:59:13,2025-08-29 19:53:13,Partly cloudy,15.5,67,1.2,15.7,0.0,None
WTHR-0012146,Ratlam,2025-09-01 06:59:13,2025-08-29 19:10:13,Light rain,20.9,70,45.6,5.9,11.8,Heavy Rain Warning
WTHR-0012147,Dehradun,2025-09-01 19:59:13,2025-08-29 19:32:13,Cloudy,33.7,97,12.6,0.6,0.0,None
WTHR-0012148,Dindigul,2025-08-30 00:59:13,2025-08-29 19:09:13,Cloudy,26.4,51,15.1,5.0,0.0,None
WTHR-0012149,Gurgaon,2025-09-01 19:59:13,2025-08-29 19:06:13,Haze,33.4,54,19.5,1.0,0.0,Fog Advisory
WTHR-0012150,Thanjavur,2025-08-29 21:59:13,2025-08-29 19:51:13,Thunderstorms,11.4,73,46.4,10.9,18.2,Heavy Rain Warning
WTHR-0012151,Kamarhati,2025-08-31 20:59:13,2025-08-29 19:47:13,Clear skies,28.0,37,37.8,8.6,0.0,None
WTHR-0012152,Kozhikode,2025-08-31 12:59:13,2025-08-29 19:04:13,Partly cloudy,26.0,41,15.8,7.3,0.0,None
WTHR-0012153,Ajmer,2025-08-30 08:59:13,2025-08-29 19:46:13,Light rain,35.9,48,21.5,16.0,18.3,Heavy Rain Warning
WTHR-0012154,Udaipur,2025-08-30 21:59:13,2025-08-29 19:32:13,Clear skies,15.8,46,33.0,0.3,0.0,None
WTHR-0012155,Jammu,2025-09-01 16:59:13,2025-08-29 19:49:13,Cloudy,5.3,30,18.4,9.8,0.0,None
WTHR-0012156,Dibrugarh,2025-08-30 09:59:13,2025-08-29 19:52:13,Cloudy,22.5,88,37.1,2.9,0.0,None
WTHR-0012157,Dhule,2025-09-01 02:59:13,2025-08-29 19:57:13,Cloudy,17.0,85,11.2,7.2,0.0,None
WTHR-0012158,Srikakulam,2025-08-31 17:59:13,2025-08-29 19:49:13,Thunderstorms,23.0,31,33.3,19.1,6.2,Heavy Rain Warning
WTHR-0012159,Salem,2025-08-30 13:59:13,2025-08-29 19:51:13,Clear skies,37.3,61,49.5,16.7,0.0,None
WTHR-0012160,Maheshtala,2025-08-30 22:59:13,2025-08-29 19:19:13,Clear skies,30.9,70,45.3,12.3,0.0,None
WTHR-0012161,Udaipur,2025-08-31 18:59:13,2025-08-29 19:51:13,Partly cloudy,15.2,70,0.9,12.8,0.0,None
WTHR-0012162,Katni,2025-08-30 20:59:13,2025-08-29 19:47:13,Clear skies,23.7,97,46.3,14.2,0.0,None
WTHR-0012163,Begusarai,2025-08-31 16:59:13,2025-08-29 19:46:13,Clear skies,30.2,51,10.9,11.1,0.0,None
WTHR-0012164,Purnia,2025-09-01 08:59:13,2025-08-29 19:59:13,Fog,24.0,81,13.2,1.3,0.0,Fog Advisory
WTHR-0012165,Berhampur,2025-09-01 11:59:13,2025-08-29 19:04:13,Partly cloudy,22.9,51,22.6,19.7,0.0,None
WTHR-0012166,Raichur,2025-08-31 06:59:13,2025-08-29 19:57:13,Haze,37.8,72,49.3,1.4,0.0,Fog Advisory
WTHR-0012167,Bidar,2025-08-30 04:59:13,2025-08-29 19:17:13,Haze,23.4,58,24.9,1.8,0.0,Fog Advisory
WTHR-0012168,Loni,2025-09-01 15:59:13,2025-08-29 19:56:13,Cloudy,20.2,80,31.8,16.1,0.0,None
WTHR-0012169,Bidhannagar,2025-08-29 20:59:13,2025-08-29 19:05:13,Cloudy,27.1,47,32.5,0.5,0.0,None
WTHR-0012170,Ajmer,2025-08-30 21:59:13,2025-08-29 19:14:13,Cloudy,9.1,78,28.2,3.4,0.0,None
WTHR-0012171,Raiganj,2025-08-31 13:59:13,2025-08-29 19:11:13,Clear skies,44.7,62,27.1,12.7,0.0,Heat Wave Alert
WTHR-0012172,Deoghar,2025-08-30 22:59:13,2025-08-29 19:23:13,Fog,25.2,85,1.0,0.8,0.0,Fog Advisory
WTHR-0012173,Varanasi,2025-09-01 15:59:13,2025-08-29 19:46:13,Heavy rain,17.0,61,36.1,19.0,5.7,Heavy Rain Warning
WTHR-0012174,Hazaribagh,2025-08-30 07:59:13,2025-08-29 18:59:13,Thunderstorms,30.4,59,46.7,1.1,10.0,Heavy Rain Warning
WTHR-0012175,Serampore,2025-08-31 16:59:13,2025-08-29 19:07:13,Clear skies,22.7,87,14.9,18.9,0.0,None
WTHR-0012176,Panipat,2025-09-01 18:59:13,2025-08-29 19:44:13,Partly cloudy,20.1,82,5.8,18.8,0.0,None
WTHR-0012177,Kolkata,2025-08-29 22:59:13,2025-08-29 19:45:13,Thunderstorms,9.1,94,15.9,9.7,4.0,None
WTHR-0012178,Vadodara,2025-09-01 18:59:13,2025-08-29 19:50:13,Thunderstorms,19.6,93,5.6,14.1,1.3,None
WTHR-0012179,Bhalswa Jahangir Pur,2025-08-31 23:59:13,2025-08-29 19:35:13,Thunderstorms,10.2,62,44.9,16.1,1.3,None
WTHR-0012180,Pudukkottai,2025-08-31 14:59:13,2025-08-29 19:54:13,Cloudy,30.0,48,6.1,9.7,0.0,None
WTHR-0012181,Srinagar,2025-08-30 22:59:13,2025-08-29 19:50:13,Partly cloudy,37.3,50,38.4,4.8,0.0,None
WTHR-0012182,Gopalpur,2025-09-01 19:59:13,2025-08-29 19:21:13,Haze,22.2,48,15.6,0.4,0.0,Fog Advisory
WTHR-0012183,Dindigul,2025-08-30 09:59:13,2025-08-29 18:59:13,Clear skies,13.8,62,22.2,18.4,0.0,None
WTHR-0012184,Deoghar,2025-09-01 14:59:13,2025-08-29 19:21:13,Clear skies,24.4,69,12.8,18.0,0.0,None
WTHR-0012185,Khammam,2025-08-29 23:59:13,2025-08-29 19:32:13,Heavy rain,16.3,34,44.4,16.9,3.4,None
WTHR-0012186,Hazaribagh,2025-08-31 00:59:13,2025-08-29 19:24:13,Clear skies,16.7,71,12.3,19.4,0.0,None
WTHR-0012187,Bhagalpur,2025-08-31 23:59:13,2025-08-29 19:16:13,Partly cloudy,22.6,100,10.7,4.2,0.0,None
WTHR-0012188,Thrissur,2025-09-01 03:59:13,2025-08-29 19:50:13,Light rain,22.2,73,7.6,10.9,10.3,Heavy Rain Warning
WTHR-0012189,Ambarnath,2025-09-01 10:59:13,2025-08-29 19:50:13,Cloudy,30.7,41,35.9,7.3,0.0,None
WTHR-0012190,Rourkela,2025-08-29 23:59:13,2025-08-29 19:06:13,Cloudy,40.8,68,4.7,17.9,0.0,Heat Wave Alert
WTHR-0012191,Ahmedabad,2025-08-30 14:59:13,2025-08-29 19:38:13,Light rain,26.9,46,16.4,18.2,2.1,None
WTHR-0012192,Pimpri-Chinchwad,2025-09-01 18:59:13,2025-08-29 19:00:13,Clear skies,32.4,48,32.2,4.0,0.0,None
WTHR-0012193,Tirupati,2025-09-01 01:59:13,2025-08-29 19:39:13,Light rain,6.1,30,17.0,3.7,7.8,Heavy Rain Warning
WTHR-0012194,Purnia,2025-08-30 18:59:13,2025-08-29 19:22:13,Light rain,43.2,36,1.5,10.8,6.0,Heavy Rain Warning
WTHR-0012195,Bikaner,2025-08-30 02:59:13,2025-08-29 19:12:13,Light rain,35.3,78,37.8,11.8,15.5,Heavy Rain Warning
WTHR-0012196,Bhavnagar,2025-08-30 10:59:13,2025-08-29 19:02:13,Clear skies,25.6,98,16.3,19.8,0.0,None
WTHR-0012197,Ramagundam,2025-09-01 08:59:13,2025-08-29 19:04:13,Light rain,29.1,67,39.4,1.4,5.3,Heavy Rain Warning
WTHR-0012198,Eluru,2025-09-01 05:59:13,2025-08-29 19:44:13,Clear skies,28.0,100,41.6,14.1,0.0,None
WTHR-0012199,Tumkur,2025-08-30 07:59:13,2025-08-29 19:06:13,Clear skies,35.7,91,28.2,2.4,0.0,None
WTHR-0012200,Nellore,2025-08-29 22:59:13,2025-08-29 19:33:13,Light rain,36.8,41,15.3,17.4,11.5,Heavy Rain Warning
WTHR-0012201,Jamnagar,2025-08-31 15:59:13,2025-08-29 19:53:13,Cloudy,41.3,31,48.1,13.6,0.0,Heat Wave Alert
WTHR-0012202,Kulti,2025-08-30 19:59:13,2025-08-29 19:43:13,Partly cloudy,29.0,78,11.7,16.6,0.0,None
WTHR-0012203,Unnao,2025-08-30 21:59:13,2025-08-29 19:13:13,Cloudy,22.3,93,14.8,19.0,0.0,None
WTHR-0012204,Davanagere,2025-09-01 13:59:13,2025-08-29 19:09:13,Clear skies,16.3,95,43.1,10.4,0.0,None
WTHR-0012205,Allahabad,2025-09-01 05:59:13,2025-08-29 19:12:13,Clear skies,32.1,45,41.3,14.0,0.0,None
WTHR-0012206,Ludhiana,2025-08-31 03:59:13,2025-08-29 19:35:13,Thunderstorms,15.0,77,17.0,12.6,2.0,None
WTHR-0012207,Surendranagar Dudhrej,2025-09-01 03:59:13,2025-08-29 19:44:13,Thunderstorms,8.1,76,48.0,7.1,16.7,Heavy Rain Warning
WTHR-0012208,Raebareli,2025-08-31 02:59:13,2025-08-29 19:19:13,Heavy rain,41.5,68,33.0,16.4,10.5,Heavy Rain Warning
WTHR-0012209,Thoothukudi,2025-08-30 06:59:13,2025-08-29 19:25:13,Cloudy,29.2,92,25.3,13.4,0.0,None
WTHR-0012210,Chinsurah,2025-08-30 19:59:13,2025-08-29 19:58:13,Clear skies,27.0,94,32.4,9.4,0.0,None
WTHR-0012211,Purnia,2025-08-29 19:59:13,2025-08-29 19:42:13,Partly cloudy,22.9,63,8.7,3.7,0.0,None
WTHR-0012212,Rourkela,2025-08-30 22:59:13,2025-08-29 19:31:13,Haze,28.6,84,17.7,1.4,0.0,Fog Advisory
WTHR-0012213,Muzaffarpur,2025-08-30 20:59:13,2025-08-29 19:59:13,Thunderstorms,26.5,47,33.5,7.9,2.9,None
WTHR-0012214,Nandyal,2025-08-30 05:59:13,2025-08-29 19:37:13,Partly cloudy,32.0,37,35.9,18.9,0.0,None
WTHR-0012215,Jhansi,2025-09-01 08:59:13,2025-08-29 19:11:13,Clear skies,7.4,95,11.6,14.8,0.0,None
WTHR-0012216,Bhiwani,2025-08-31 03:59:13,2025-08-29 19:23:13,Partly cloudy,16.0,43,34.0,16.7,0.0,None
WTHR-0012217,Pallavaram,2025-08-30 09:59:13,2025-08-29 19:23:13,Thunderstorms,8.5,43,8.5,4.2,2.5,None
WTHR-0012218,Jabalpur,2025-08-30 04:59:13,2025-08-29 19:39:13,Thunderstorms,17.2,47,47.0,12.3,12.2,Heavy Rain Warning
WTHR-0012219,Nanded,2025-08-31 02:59:13,2025-08-29 19:54:13,Light rain,18.5,45,27.8,12.5,8.3,Heavy Rain Warning
WTHR-0012220,Ahmedabad,2025-08-31 13:59:13,2025-08-29 19:05:13,Partly cloudy,25.5,85,47.4,11.4,0.0,None
WTHR-0012221,Panipat,2025-08-30 11:59:13,2025-08-29 19:22:13,Partly cloudy,39.3,48,35.2,4.8,0.0,None
WTHR-0012222,Ongole,2025-08-30 21:59:13,2025-08-29 19:47:13,Thunderstorms,38.6,92,5.4,14.0,5.1,Heavy Rain Warning
WTHR-0012223,Dhanbad,2025-08-30 20:59:13,2025-08-29 19:06:13,Clear skies,33.1,52,8.2,2.8,0.0,None
WTHR-0012224,Panihati,2025-08-29 22:59:13,2025-08-29 19:32:13,Clear skies,39.0,66,35.5,7.1,0.0,None
WTHR-0012225,Jamnagar,2025-08-30 10:59:13,2025-08-29 19:33:13,Partly cloudy,23.6,100,33.3,15.1,0.0,None
WTHR-0012226,Mahbubnagar,2025-08-30 20:59:13,2025-08-29 19:43:13,Heavy rain,41.5,50,0.9,8.3,6.8,Heavy Rain Warning
WTHR-0012227,Anantapuram,2025-08-29 23:59:13,2025-08-29 19:54:13,Clear skies,38.9,93,20.9,3.9,0.0,None
WTHR-0012228,Sambhal,2025-09-01 04:59:13,2025-08-29 19:45:13,Light rain,16.6,90,23.8,10.1,14.9,Heavy Rain Warning
WTHR-0012229,Bikaner,2025-08-30 20:59:13,2025-08-29 19:12:13,Heavy rain,44.8,89,33.5,2.4,18.1,Heavy Rain Warning
WTHR-0012230,Faridabad,2025-08-30 16:59:13,2025-08-29 19:37:13,Light rain,44.1,56,17.0,0.9,14.9,Heavy Rain Warning
WTHR-0012231,Dhanbad,2025-08-30 08:59:13,2025-08-29 19:34:13,Partly cloudy,23.7,72,22.1,0.2,0.0,None
WTHR-0012232,Ulhasnagar,2025-08-30 05:59:13,2025-08-29 19:39:13,Cloudy,17.8,39,17.1,12.0,0.0,None
WTHR-0012233,Mirzapur,2025-08-30 08:59:13,2025-08-29 18:59:13,Partly cloudy,8.1,68,32.1,16.8,0.0,None
WTHR-0012234,Cuttack,2025-08-31 20:59:13,2025-08-29 19:48:13,Clear skies,31.2,35,17.9,3.5,0.0,None
WTHR-0012235,Unnao,2025-09-01 16:59:13,2025-08-29 19:42:13,Clear skies,25.0,49,11.5,1.7,0.0,None
WTHR-0012236,Karawal Nagar,2025-08-30 02:59:13,2025-08-29 19:24:13,Heavy rain,8.5,58,18.6,17.8,7.0,Heavy Rain Warning
WTHR-0012237,Jalandhar,2025-08-31 22:59:13,2025-08-29 19:25:13,Clear skies,8.4,37,0.9,10.8,0.0,None
WTHR-0012238,Bhagalpur,2025-08-30 10:59:13,2025-08-29 19:16:13,Partly cloudy,17.9,91,1.5,15.6,0.0,None
WTHR-0012239,Dharmavaram,2025-09-01 13:59:13,2025-08-29 19:23:13,Cloudy,7.3,58,46.0,17.2,0.0,None
WTHR-0012240,Mango,2025-09-01 03:59:13,2025-08-29 19:13:13,Light rain,11.7,90,1.2,18.9,12.5,Heavy Rain Warning
WTHR-0012241,Kochi,2025-09-01 11:59:13,2025-08-29 18:59:13,Clear skies,12.4,93,0.8,8.5,0.0,None
WTHR-0012242,Kollam,2025-08-31 22:59:13,2025-08-29 19:13:13,Thunderstorms,25.7,55,37.2,13.4,17.9,Heavy Rain Warning
WTHR-0012243,Thane,2025-08-29 23:59:13,2025-08-29 19:34:13,Clear skies,8.4,64,32.0,6.2,0.0,None
WTHR-0012244,Rohtak,2025-08-30 23:59:13,2025-08-29 19:13:13,Cloudy,22.6,94,0.6,6.0,0.0,None
WTHR-0012245,Guntur,2025-08-31 15:59:13,2025-08-29 19:37:13,Cloudy,15.6,67,4.0,6.7,0.0,None
WTHR-0012246,Moradabad,2025-08-31 04:59:13,2025-08-29 19:47:13,Light rain,30.4,50,5.1,4.8,19.2,Heavy Rain Warning
WTHR-0012247,Dhanbad,2025-08-30 03:59:13,2025-08-29 19:25:13,Light rain,23.7,76,34.4,12.0,3.9,None
WTHR-0012248,Solapur,2025-08-31 23:59:13,2025-08-29 19:17:13,Fog,27.6,81,20.6,1.2,0.0,Fog Advisory
WTHR-0012249,Jabalpur,2025-08-30 20:59:13,2025-08-29 19:34:13,Clear skies,39.8,68,1.4,7.3,0.0,None
WTHR-0012250,Siliguri,2025-08-31 01:59:13,2025-08-29 19:53:13,Partly cloudy,7.7,55,48.0,17.5,0.0,None
WTHR-0012251,Saharanpur,2025-08-31 23:59:13,2025-08-29 19:01:13,Partly cloudy,36.6,88,36.1,5.3,0.0,None
WTHR-0012252,Sirsa,2025-09-01 06:59:13,2025-08-29 19:34:13,Light rain,27.1,91,47.9,5.2,18.2,Heavy Rain Warning
WTHR-0012253,Munger,2025-09-01 04:59:13,2025-08-29 19:28:13,Light rain,7.2,41,25.6,8.2,0.2,None
WTHR-0012254,Sri Ganganagar,2025-08-30 20:59:13,2025-08-29 19:01:13,Clear skies,17.2,82,32.3,10.2,0.0,None
WTHR-0012255,Sambhal,2025-08-31 05:59:13,2025-08-29 19:03:13,Clear skies,19.2,81,6.3,19.0,0.0,None
WTHR-0012256,Guwahati,2025-08-30 11:59:13,2025-08-29 19:50:13,Thunderstorms,42.4,86,25.7,6.6,15.0,Heavy Rain Warning
WTHR-0012257,Avadi,2025-08-31 12:59:13,2025-08-29 19:51:13,Cloudy,7.8,96,32.8,18.2,0.0,None
WTHR-0012258,Gorakhpur,2025-08-30 18:59:13,2025-08-29 19:59:13,Clear skies,12.5,82,18.9,18.8,0.0,None
WTHR-0012259,Kochi,2025-08-30 11:59:13,2025-08-29 19:59:13,Clear skies,38.9,45,17.8,3.6,0.0,None
WTHR-0012260,Agra,2025-09-01 06:59:13,2025-08-29 19:19:13,Cloudy,34.3,98,39.2,13.9,0.0,None
WTHR-0012261,Karaikudi,2025-08-31 06:59:13,2025-08-29 19:26:13,Partly cloudy,8.7,64,2.5,2.1,0.0,None
WTHR-0012262,Katni,2025-08-31 00:59:13,2025-08-29 19:18:13,Fog,23.5,57,13.1,1.0,0.0,Fog Advisory
WTHR-0012263,Mysore,2025-08-30 08:59:13,2025-08-29 19:38:13,Partly cloudy,8.4,71,36.3,3.0,0.0,None
WTHR-0012264,Ambarnath,2025-09-01 10:59:13,2025-08-29 19:05:13,Haze,20.7,98,45.6,0.4,0.0,Fog Advisory
WTHR-0012265,Kollam,2025-08-31 10:59:13,2025-08-29 19:34:13,Partly cloudy,40.3,32,38.4,14.4,0.0,Heat Wave Alert
WTHR-0012266,Ramgarh,2025-08-31 02:59:13,2025-08-29 19:26:13,Haze,40.2,95,8.9,1.2,0.0,Fog Advisory
WTHR-0012267,Chittoor,2025-08-30 21:59:13,2025-08-29 19:30:13,Light rain,23.9,40,23.8,18.3,13.8,Heavy Rain Warning
WTHR-0012268,Nagaon,2025-09-01 10:59:13,2025-08-29 19:24:13,Heavy rain,27.8,94,12.6,14.2,8.8,Heavy Rain Warning
WTHR-0012269,Raiganj,2025-09-01 02:59:13,2025-08-29 19:21:13,Cloudy,27.4,53,20.2,15.8,0.0,None
WTHR-0012270,Bhubaneswar,2025-08-30 00:59:13,2025-08-29 19:27:13,Cloudy,41.6,99,16.2,0.5,0.0,Heat Wave Alert
WTHR-0012271,Bhatpara,2025-08-30 01:59:13,2025-08-29 19:30:13,Heavy rain,36.7,77,19.4,10.0,18.6,Heavy Rain Warning
WTHR-0012272,Dehradun,2025-08-31 08:59:13,2025-08-29 19:20:13,Partly cloudy,21.7,82,27.2,9.1,0.0,None
WTHR-0012273,Jalgaon,2025-08-30 10:59:13,2025-08-29 19:01:13,Haze,20.6,73,10.4,0.6,0.0,Fog Advisory
WTHR-0012274,Udupi,2025-08-30 14:59:13,2025-08-29 19:43:13,Partly cloudy,5.5,41,18.5,4.0,0.0,None
WTHR-0012275,Narasaraopet,2025-08-30 10:59:13,2025-08-29 19:11:13,Heavy rain,16.5,43,17.2,17.6,10.3,Heavy Rain Warning
WTHR-0012276,Pudukkottai,2025-08-30 17:59:13,2025-08-29 19:13:13,Cloudy,18.5,42,8.3,19.1,0.0,None
WTHR-0012277,Danapur,2025-08-30 22:59:13,2025-08-29 19:26:13,Cloudy,44.6,36,49.3,9.2,0.0,Heat Wave Alert
WTHR-0012278,Darbhanga,2025-09-01 10:59:13,2025-08-29 19:45:13,Heavy rain,28.1,57,47.2,16.0,0.6,None
WTHR-0012279,Bhopal,2025-08-31 15:59:13,2025-08-29 19:49:13,Partly cloudy,20.8,94,1.6,4.0,0.0,None
WTHR-0012280,Ghaziabad,2025-09-01 13:59:13,2025-08-29 19:41:13,Light rain,41.9,37,38.8,6.2,9.2,Heavy Rain Warning
WTHR-0012281,Nagaon,2025-08-30 12:59:13,2025-08-29 19:13:13,Clear skies,42.1,74,4.8,18.6,0.0,Heat Wave Alert
WTHR-0012282,Dharmavaram,2025-09-01 05:59:13,2025-08-29 19:39:13,Cloudy,17.4,30,11.6,6.9,0.0,None
WTHR-0012283,Jamshedpur,2025-08-29 23:59:13,2025-08-29 19:43:13,Heavy rain,32.6,66,7.2,0.5,13.1,Heavy Rain Warning
WTHR-0012284,Noida,2025-09-01 10:59:13,2025-08-29 19:03:13,Partly cloudy,38.8,36,12.8,13.0,0.0,None
WTHR-0012285,Sonipat,2025-08-31 19:59:13,2025-08-29 19:14:13,Heavy rain,28.1,95,22.8,9.1,15.0,Heavy Rain Warning
WTHR-0012286,Sonipat,2025-08-30 00:59:13,2025-08-29 19:59:13,Heavy rain,42.6,72,43.6,18.4,10.3,Heavy Rain Warning
WTHR-0012287,Vasai-Virar,2025-09-01 00:59:13,2025-08-29 19:59:13,Partly cloudy,27.0,48,30.4,10.9,0.0,None
WTHR-0012288,Delhi,2025-09-01 12:59:13,2025-08-29 19:43:13,Partly cloudy,27.9,75,39.8,19.2,0.0,None
WTHR-0012289,Nizamabad,2025-09-01 13:59:13,2025-08-29 19:15:13,Partly cloudy,26.8,91,6.3,10.4,0.0,None
WTHR-0012290,Bongaigaon,2025-08-31 00:59:13,2025-08-29 18:59:13,Heavy rain,28.7,89,17.4,3.3,1.1,None
WTHR-0012291,Udupi,2025-08-30 22:59:13,2025-08-29 19:22:13,Light rain,12.9,83,47.0,15.7,2.6,None
WTHR-0012292,Satna,2025-08-31 21:59:13,2025-08-29 19:25:13,Partly cloudy,6.7,62,43.7,19.3,0.0,None
WTHR-0012293,Meerut,2025-08-31 02:59:13,2025-08-29 19:02:13,Heavy rain,18.5,70,47.6,7.7,8.9,Heavy Rain Warning
WTHR-0012294,Satara,2025-08-30 12:59:13,2025-08-29 19:39:13,Partly cloudy,30.3,69,3.9,17.6,0.0,None
WTHR-0012295,Arrah,2025-08-31 14:59:13,2025-08-29 19:48:13,Light rain,29.6,86,31.5,6.6,17.9,Heavy Rain Warning
WTHR-0012296,Kakinada,2025-08-31 16:59:13,2025-08-29 19:14:13,Partly cloudy,26.2,59,48.2,10.2,0.0,None
WTHR-0012297,Panipat,2025-08-31 08:59:13,2025-08-29 19:32:13,Clear skies,21.0,62,18.0,14.1,0.0,None
WTHR-0012298,Hubli–Dharwad,2025-08-30 13:59:13,2025-08-29 19:11:13,Heavy rain,17.0,49,0.7,16.0,15.8,Heavy Rain Warning
WTHR-0012299,Muzaffarnagar,2025-08-31 02:59:13,2025-08-29 19:48:13,Partly cloudy,28.4,43,28.1,13.4,0.0,None
WTHR-0012300,Kavali,2025-08-31 06:59:13,2025-08-29 19:04:13,Partly cloudy,36.9,77,7.4,1.6,0.0,None
WTHR-0012301,Kota,2025-08-31 12:59:13,2025-08-29 19:25:13,Partly cloudy,30.6,50,25.1,1.1,0.0,None
WTHR-0012302,Visakhapatnam,2025-08-31 11:59:13,2025-08-29 19:18:13,Haze,8.6,36,1.4,1.0,0.0,Fog Advisory
WTHR-0012303,Narasaraopet,2025-09-01 15:59:13,2025-08-29 19:40:13,Snow,26.9,63,8.1,14.1,0.0,None
WTHR-0012304,Ramgarh,2025-08-30 22:59:13,2025-08-29 19:20:13,Clear skies,19.3,88,42.0,18.2,0.0,None
WTHR-0012305,Khandwa,2025-09-01 17:59:13,2025-08-29 19:12:13,Clear skies,34.1,97,35.2,9.8,0.0,None
WTHR-0012306,Silchar,2025-08-31 03:59:13,2025-08-29 19:18:13,Clear skies,14.9,83,7.1,1.1,0.0,None
WTHR-0012307,Kolhapur,2025-09-01 14:59:13,2025-08-29 19:11:13,Partly cloudy,5.7,83,31.9,5.0,0.0,None
WTHR-0012308,Vasai-Virar,2025-08-30 22:59:13,2025-08-29 19:46:13,Clear skies,40.8,40,7.3,4.6,0.0,Heat Wave Alert
WTHR-0012309,Katni,2025-08-31 07:59:13,2025-08-29 19:31:13,Heavy rain,8.2,48,7.2,2.4,12.1,Heavy Rain Warning
WTHR-0012310,Chittoor,2025-09-01 07:59:13,2025-08-29 19:58:13,Clear skies,33.4,67,14.1,4.4,0.0,None
WTHR-0012311,Thiruvananthapuram,2025-08-30 21:59:13,2025-08-29 19:53:13,Thunderstorms,17.9,76,28.3,16.7,16.8,Heavy Rain Warning
WTHR-0012312,Bally,2025-08-31 05:59:13,2025-08-29 19:59:13,Light rain,11.5,32,7.0,12.9,15.2,Heavy Rain Warning
WTHR-0012313,Coimbatore,2025-08-31 14:59:13,2025-08-29 19:43:13,Thunderstorms,16.7,67,33.3,9.3,7.3,Heavy Rain Warning
WTHR-0012314,Tadipatri,2025-08-29 21:59:13,2025-08-29 19:01:13,Light rain,34.9,73,11.3,12.8,3.7,None
WTHR-0012315,Pondicherry,2025-08-30 00:59:13,2025-08-29 19:06:13,Partly cloudy,43.7,65,29.4,2.6,0.0,Heat Wave Alert
WTHR-0012316,Pallavaram,2025-09-01 00:59:13,2025-08-29 19:09:13,Partly cloudy,26.2,78,44.6,5.5,0.0,None
WTHR-0012317,Kota,2025-08-31 15:59:13,2025-08-29 19:43:13,Partly cloudy,37.5,39,20.8,13.9,0.0,None
WTHR-0012318,Salem,2025-08-30 11:59:13,2025-08-29 19:08:13,Haze,35.1,54,20.4,0.7,0.0,Fog Advisory
WTHR-0012319,Guntur,2025-08-29 20:59:13,2025-08-29 19:30:13,Clear skies,21.3,46,0.3,4.8,0.0,None
WTHR-0012320,Bhiwani,2025-08-31 07:59:13,2025-08-29 19:17:13,Partly cloudy,29.2,86,3.8,17.5,0.0,None
WTHR-0012321,Shivpuri,2025-08-30 23:59:13,2025-08-29 19:08:13,Clear skies,16.0,35,28.5,12.5,0.0,None
WTHR-0012322,Durgapur,2025-09-01 08:59:13,2025-08-29 19:46:13,Partly cloudy,42.2,43,22.5,4.2,0.0,Heat Wave Alert
WTHR-0012323,Firozabad,2025-08-29 21:59:13,2025-08-29 19:10:13,Clear skies,10.8,100,42.4,15.2,0.0,None
WTHR-0012324,Asansol,2025-08-31 08:59:13,2025-08-29 19:35:13,Heavy rain,30.3,89,1.9,12.5,1.9,None
WTHR-0012325,Hyderabad,2025-08-31 17:59:13,2025-08-29 19:32:13,Partly cloudy,12.1,99,3.7,0.4,0.0,None
WTHR-0012326,Katihar,2025-08-30 23:59:13,2025-08-29 19:29:13,Partly cloudy,10.7,98,31.3,3.8,0.0,None
WTHR-0012327,Ghaziabad,2025-08-31 18:59:13,2025-08-29 19:19:13,Partly cloudy,18.5,57,33.3,18.4,0.0,None
WTHR-0012328,Gangtok,2025-08-30 06:59:13,2025-08-29 19:04:13,Partly cloudy,6.4,96,0.5,5.7,0.0,None
WTHR-0012329,Nandyal,2025-08-31 00:59:13,2025-08-29 19:08:13,Clear skies,24.4,67,27.8,3.9,0.0,None
WTHR-0012330,Anantapuram,2025-08-29 22:59:13,2025-08-29 19:32:13,Light rain,15.8,88,48.6,17.3,19.7,Heavy Rain Warning
WTHR-0012331,Shivpuri,2025-08-31 01:59:13,2025-08-29 19:44:13,Thunderstorms,16.0,57,21.6,8.5,1.9,None
WTHR-0012332,Bulandshahr,2025-09-01 05:59:13,2025-08-29 19:34:13,Light rain,28.7,47,14.8,7.4,1.3,None
WTHR-0012333,Ozhukarai,2025-09-01 17:59:13,2025-08-29 19:24:13,Thunderstorms,28.6,47,23.3,7.3,9.9,Heavy Rain Warning
WTHR-0012334,Amritsar,2025-08-31 07:59:13,2025-08-29 19:17:13,Cloudy,23.0,60,2.9,7.2,0.0,None
WTHR-0012335,Alappuzha,2025-08-30 00:59:13,2025-08-29 19:10:13,Clear skies,22.3,45,46.8,7.6,0.0,None
