route_id,origin_location_id,destination_location_id,base_distance_km,base_cost_per_kg_km,average_transit_time_days_standard
45314-10421,LOC-IN-45314,LOC-IN-10421,2552,0.000312,2
01559-02523,LOC-IN-01559,LOC-IN-02523,1320,0.000919,10
03890-27094,LOC-IN-03890,LOC-IN-27094,137,0.000904,3
09794-29942,LOC-IN-09794,LOC-IN-29942,2034,0.000909,5
01897-32001,LOC-IN-01897,LOC-IN-32001,2097,0.00013,6
36895-00033,LOC-IN-36895,LOC-IN-00033,1238,0.000937,6
44894-49534,LOC-IN-44894,LOC-IN-49534,1202,0.000387,8
48851-23291,LOC-IN-48851,LOC-IN-23291,207,0.000912,10
24045-35419,LOC-IN-24045,LOC-IN-35419,1043,0.000154,6
03049-08051,LOC-IN-03049,LOC-IN-08051,2565,0.000864,2
24055-06961,LOC-IN-24055,LOC-IN-06961,2044,0.000565,10
12068-18036,LOC-IN-12068,LOC-IN-18036,1018,0.000622,7
41546-38428,LOC-IN-41546,LOC-IN-38428,1449,0.000582,9
25727-28606,LOC-IN-25727,LOC-IN-28606,119,0.000856,2
31578-21005,LOC-IN-31578,LOC-IN-21005,1738,0.000241,9
30454-32389,LOC-IN-30454,LOC-IN-32389,489,0.000108,9
41288-06408,LOC-IN-41288,LOC-IN-06408,1772,0.000462,2
21771-42013,LOC-IN-21771,LOC-IN-42013,196,0.000812,5
28435-40240,LOC-IN-28435,LOC-IN-40240,847,0.000586,8
32440-30532,LOC-IN-32440,LOC-IN-30532,758,0.000237,3
34028-37637,LOC-IN-34028,LOC-IN-37637,1562,0.000406,10
35359-14565,LOC-IN-35359,LOC-IN-14565,1470,0.000456,3
25790-21491,LOC-IN-25790,LOC-IN-21491,1458,0.000105,6
03423-16138,LOC-IN-03423,LOC-IN-16138,1868,0.000824,4
26996-22082,LOC-IN-26996,LOC-IN-22082,208,0.000729,9
44278-04620,LOC-IN-44278,LOC-IN-04620,1985,0.000885,1
00085-05254,LOC-IN-00085,LOC-IN-05254,2504,0.000214,10
16961-12929,LOC-IN-16961,LOC-IN-12929,1435,0.000583,5
39310-27540,LOC-IN-39310,LOC-IN-27540,2511,0.000638,6
25866-46855,LOC-IN-25866,LOC-IN-46855,1291,0.000105,8
31475-39063,LOC-IN-31475,LOC-IN-39063,1490,0.000256,2
20062-36261,LOC-IN-20062,LOC-IN-36261,1888,0.000402,1
25722-48074,LOC-IN-25722,LOC-IN-48074,397,0.000654,5
20299-07476,LOC-IN-20299,LOC-IN-07476,146,0.000891,8
25597-44777,LOC-IN-25597,LOC-IN-44777,1097,0.000398,6
22780-46782,LOC-IN-22780,LOC-IN-46782,1045,0.00011,7
06982-13095,LOC-IN-06982,LOC-IN-13095,1926,0.000386,9
00150-46647,LOC-IN-00150,LOC-IN-46647,427,0.000647,6
47418-31151,LOC-IN-47418,LOC-IN-31151,2647,0.000913,10
27591-43156,LOC-IN-27591,LOC-IN-43156,2792,0.000181,8
35293-18304,LOC-IN-35293,LOC-IN-18304,1350,0.000341,10
02281-43429,LOC-IN-02281,LOC-IN-43429,2256,0.000872,6
39695-32843,LOC-IN-39695,LOC-IN-32843,239,0.000992,8
36719-36458,LOC-IN-36719,LOC-IN-36458,1430,0.000849,6
19933-40150,LOC-IN-19933,LOC-IN-40150,678,0.00043,9
45749-28130,LOC-IN-45749,LOC-IN-28130,1905,0.000489,3
14163-43016,LOC-IN-14163,LOC-IN-43016,2930,0.000502,8
21674-26451,LOC-IN-21674,LOC-IN-26451,2075,0.000106,10
25944-38826,LOC-IN-25944,LOC-IN-38826,1032,0.000192,2
44744-16701,LOC-IN-44744,LOC-IN-16701,777,0.000545,5
25539-13805,LOC-IN-25539,LOC-IN-13805,1192,0.000696,2
44772-26645,LOC-IN-44772,LOC-IN-26645,562,0.000461,2
09953-13170,LOC-IN-09953,LOC-IN-13170,1613,0.000149,2
22734-24032,LOC-IN-22734,LOC-IN-24032,182,0.000144,10
21080-30623,LOC-IN-21080,LOC-IN-30623,1222,0.000742,1
24970-38637,LOC-IN-24970,LOC-IN-38637,1610,0.000116,3
25833-29484,LOC-IN-25833,LOC-IN-29484,2581,0.000517,7
18123-20827,LOC-IN-18123,LOC-IN-20827,1323,0.000287,10
38194-26578,LOC-IN-38194,LOC-IN-26578,1017,0.000816,7
23321-08805,LOC-IN-23321,LOC-IN-08805,1731,0.000961,3
45525-22055,LOC-IN-45525,LOC-IN-22055,333,0.000502,5
42346-11735,LOC-IN-42346,LOC-IN-11735,479,0.000996,9
40109-15172,LOC-IN-40109,LOC-IN-15172,578,0.000979,10
06998-37289,LOC-IN-06998,LOC-IN-37289,1840,0.000288,7
27326-46043,LOC-IN-27326,LOC-IN-46043,1597,0.000781,10
02337-32579,LOC-IN-02337,LOC-IN-32579,2349,0.000976,6
47204-10072,LOC-IN-47204,LOC-IN-10072,154,0.00026,9
00790-01504,LOC-IN-00790,LOC-IN-01504,2939,0.000448,10
03123-29372,LOC-IN-03123,LOC-IN-29372,445,0.000908,10
36076-05322,LOC-IN-36076,LOC-IN-05322,297,0.000563,10
25341-43222,LOC-IN-25341,LOC-IN-43222,2210,0.000188,6
29030-01458,LOC-IN-29030,LOC-IN-01458,555,0.000492,3
14666-40393,LOC-IN-14666,LOC-IN-40393,699,0.00081,4
08213-24751,LOC-IN-08213,LOC-IN-24751,288,0.000881,9
11575-32586,LOC-IN-11575,LOC-IN-32586,1939,0.00086,10
29107-23429,LOC-IN-29107,LOC-IN-23429,1203,0.000216,4
10275-39414,LOC-IN-10275,LOC-IN-39414,841,0.000746,9
02385-21801,LOC-IN-02385,LOC-IN-21801,153,0.00027,6
44583-03830,LOC-IN-44583,LOC-IN-03830,1298,0.000972,5
23250-15023,LOC-IN-23250,LOC-IN-15023,1192,0.000774,7
48385-29664,LOC-IN-48385,LOC-IN-29664,1096,0.000629,8
44474-02854,LOC-IN-44474,LOC-IN-02854,1871,0.00034,6
41854-20029,LOC-IN-41854,LOC-IN-20029,300,0.000823,8
28072-06538,LOC-IN-28072,LOC-IN-06538,2818,0.000451,2
00175-19820,LOC-IN-00175,LOC-IN-19820,1356,0.000364,8
20343-31753,LOC-IN-20343,LOC-IN-31753,1043,0.000559,4
21854-10258,LOC-IN-21854,LOC-IN-10258,552,0.000379,8
01522-41953,LOC-IN-01522,LOC-IN-41953,2000,0.000862,10
28745-26319,LOC-IN-28745,LOC-IN-26319,755,0.000703,5
02657-18694,LOC-IN-02657,LOC-IN-18694,1469,0.000279,2
13126-01412,LOC-IN-13126,LOC-IN-01412,2176,0.00056,6
41109-35191,LOC-IN-41109,LOC-IN-35191,2761,0.000103,5
12977-28878,LOC-IN-12977,LOC-IN-28878,1190,0.000547,3
11831-27801,LOC-IN-11831,LOC-IN-27801,719,0.000545,5
26276-33676,LOC-IN-26276,LOC-IN-33676,2239,0.000596,10
44119-40174,LOC-IN-44119,LOC-IN-40174,2637,0.000353,10
22469-45043,LOC-IN-22469,LOC-IN-45043,2804,0.000725,6
25126-47454,LOC-IN-25126,LOC-IN-47454,2977,0.000321,8
35031-38548,LOC-IN-35031,LOC-IN-38548,2119,0.000836,4
06054-04927,LOC-IN-06054,LOC-IN-04927,2039,0.000869,6
40396-47675,LOC-IN-40396,LOC-IN-47675,347,0.000689,4
07180-45642,LOC-IN-07180,LOC-IN-45642,1121,0.00015,6
46036-18057,LOC-IN-46036,LOC-IN-18057,1945,0.000891,1
13724-38829,LOC-IN-13724,LOC-IN-38829,2258,0.000492,2
05817-06940,LOC-IN-05817,LOC-IN-06940,857,0.000137,9
17388-40740,LOC-IN-17388,LOC-IN-40740,590,0.000476,6
35915-47448,LOC-IN-35915,LOC-IN-47448,727,0.000423,1
03807-37810,LOC-IN-03807,LOC-IN-37810,1110,0.000622,8
19819-13722,LOC-IN-19819,LOC-IN-13722,996,0.000514,1
18616-34637,LOC-IN-18616,LOC-IN-34637,343,0.000594,5
04829-27781,LOC-IN-04829,LOC-IN-27781,2419,0.000942,3
11370-20549,LOC-IN-11370,LOC-IN-20549,2679,0.000719,1
28509-28991,LOC-IN-28509,LOC-IN-28991,813,0.000858,4
03845-35040,LOC-IN-03845,LOC-IN-35040,796,0.00054,5
11645-39763,LOC-IN-11645,LOC-IN-39763,1746,0.000482,3
28676-26720,LOC-IN-28676,LOC-IN-26720,835,0.00044,7
17792-21727,LOC-IN-17792,LOC-IN-21727,217,0.000984,4
34514-30025,LOC-IN-34514,LOC-IN-30025,980,0.000138,8
27498-27407,LOC-IN-27498,LOC-IN-27407,1370,0.000328,7
43911-27661,LOC-IN-43911,LOC-IN-27661,299,0.000893,8
26306-01639,LOC-IN-26306,LOC-IN-01639,1991,0.000637,3
02819-29125,LOC-IN-02819,LOC-IN-29125,2504,0.000541,7
46453-43249,LOC-IN-46453,LOC-IN-43249,789,0.000218,10
38773-10617,LOC-IN-38773,LOC-IN-10617,1678,0.000154,4
09209-07982,LOC-IN-09209,LOC-IN-07982,1153,0.000955,2
39647-17258,LOC-IN-39647,LOC-IN-17258,1758,0.000342,10
33947-26719,LOC-IN-33947,LOC-IN-26719,1532,0.000828,9
34971-20840,LOC-IN-34971,LOC-IN-20840,1793,0.000522,9
31870-00466,LOC-IN-31870,LOC-IN-00466,1176,0.000296,10
15374-17908,LOC-IN-15374,LOC-IN-17908,1325,0.00027,10
28512-41574,LOC-IN-28512,LOC-IN-41574,982,0.000913,10
38740-27070,LOC-IN-38740,LOC-IN-27070,2076,0.000485,9
40816-13095,LOC-IN-40816,LOC-IN-13095,357,0.000994,6
46398-48931,LOC-IN-46398,LOC-IN-48931,2374,0.000326,9
38392-29281,LOC-IN-38392,LOC-IN-29281,597,0.00094,10
22933-12978,LOC-IN-22933,LOC-IN-12978,2606,0.000466,6
29197-44592,LOC-IN-29197,LOC-IN-44592,2578,0.000886,3
47953-14142,LOC-IN-47953,LOC-IN-14142,2012,0.00066,3
39460-26044,LOC-IN-39460,LOC-IN-26044,2982,0.000451,8
09566-03518,LOC-IN-09566,LOC-IN-03518,191,0.000912,8
14007-21357,LOC-IN-14007,LOC-IN-21357,2134,0.000561,2
09297-21926,LOC-IN-09297,LOC-IN-21926,2318,0.00068,5
11867-19150,LOC-IN-11867,LOC-IN-19150,622,0.000539,1
25915-47501,LOC-IN-25915,LOC-IN-47501,568,0.000506,7
16717-31400,LOC-IN-16717,LOC-IN-31400,2370,0.000904,8
32542-45311,LOC-IN-32542,LOC-IN-45311,814,0.00041,7
12539-00503,LOC-IN-12539,LOC-IN-00503,2033,0.000129,4
42783-34367,LOC-IN-42783,LOC-IN-34367,101,0.000891,9
28950-02748,LOC-IN-28950,LOC-IN-02748,2059,0.000604,2
27518-46109,LOC-IN-27518,LOC-IN-46109,1253,0.000368,2
00368-31889,LOC-IN-00368,LOC-IN-31889,1910,0.000308,1
16143-02902,LOC-IN-16143,LOC-IN-02902,166,0.000151,10
42211-07093,LOC-IN-42211,LOC-IN-07093,1432,0.000972,6
34418-33773,LOC-IN-34418,LOC-IN-33773,2314,0.000724,10
28057-16483,LOC-IN-28057,LOC-IN-16483,323,0.000374,10
35551-22092,LOC-IN-35551,LOC-IN-22092,982,0.000461,8
12315-28227,LOC-IN-12315,LOC-IN-28227,2781,0.000315,6
17966-08272,LOC-IN-17966,LOC-IN-08272,2947,0.000825,2
04032-49742,LOC-IN-04032,LOC-IN-49742,259,0.000989,7
22184-39566,LOC-IN-22184,LOC-IN-39566,1908,0.00037,9
11347-42085,LOC-IN-11347,LOC-IN-42085,2156,0.000672,4
00131-17181,LOC-IN-00131,LOC-IN-17181,1359,0.000656,5
40305-20243,LOC-IN-40305,LOC-IN-20243,2916,0.00043,8
35970-19258,LOC-IN-35970,LOC-IN-19258,308,0.000495,8
15225-21376,LOC-IN-15225,LOC-IN-21376,1635,0.000599,6
04874-47687,LOC-IN-04874,LOC-IN-47687,1800,0.000165,2
01732-08807,LOC-IN-01732,LOC-IN-08807,1760,0.000779,7
40793-17613,LOC-IN-40793,LOC-IN-17613,1792,0.000275,4
46928-37167,LOC-IN-46928,LOC-IN-37167,2621,0.000268,5
15661-39138,LOC-IN-15661,LOC-IN-39138,2566,0.000534,7
07952-16809,LOC-IN-07952,LOC-IN-16809,2056,0.000679,3
25508-33022,LOC-IN-25508,LOC-IN-33022,2970,0.000999,3
00011-36841,LOC-IN-00011,LOC-IN-36841,1857,0.000431,8
22958-35977,LOC-IN-22958,LOC-IN-35977,2950,0.00066,6
10961-19023,LOC-IN-10961,LOC-IN-19023,1583,0.000202,2
13101-32487,LOC-IN-13101,LOC-IN-32487,968,0.000197,1
26679-12219,LOC-IN-26679,LOC-IN-12219,822,0.000143,2
46455-22790,LOC-IN-46455,LOC-IN-22790,1760,0.000261,1
34063-12541,LOC-IN-34063,LOC-IN-12541,1340,0.000755,7
45079-12498,LOC-IN-45079,LOC-IN-12498,772,0.00015,1
08906-10797,LOC-IN-08906,LOC-IN-10797,149,0.000524,8
06982-26431,LOC-IN-06982,LOC-IN-26431,234,0.000971,7
30824-24278,LOC-IN-30824,LOC-IN-24278,1522,0.000758,4
05412-28606,LOC-IN-05412,LOC-IN-28606,514,0.00016,4
17183-02096,LOC-IN-17183,LOC-IN-02096,1084,0.000232,4
15628-34926,LOC-IN-15628,LOC-IN-34926,1961,0.000375,3
42131-31045,LOC-IN-42131,LOC-IN-31045,1362,0.000112,5
08844-37114,LOC-IN-08844,LOC-IN-37114,713,0.000345,8
16082-12347,LOC-IN-16082,LOC-IN-12347,1050,0.000662,7
07628-17782,LOC-IN-07628,LOC-IN-17782,686,0.00029,10
46586-36062,LOC-IN-46586,LOC-IN-36062,1162,0.000942,10
42551-26718,LOC-IN-42551,LOC-IN-26718,2777,0.000319,5
39427-29602,LOC-IN-39427,LOC-IN-29602,2774,0.000206,9
11719-45740,LOC-IN-11719,LOC-IN-45740,2364,0.000332,2
16725-42656,LOC-IN-16725,LOC-IN-42656,657,0.000288,4
19673-27387,LOC-IN-19673,LOC-IN-27387,2021,0.000275,3
11442-34141,LOC-IN-11442,LOC-IN-34141,1543,0.000269,7
44564-42027,LOC-IN-44564,LOC-IN-42027,2184,0.000272,2
45778-12087,LOC-IN-45778,LOC-IN-12087,1231,0.000157,5
18026-08165,LOC-IN-18026,LOC-IN-08165,1170,0.000471,10
10992-26668,LOC-IN-10992,LOC-IN-26668,1947,0.000257,9
39647-19809,LOC-IN-39647,LOC-IN-19809,2432,0.000107,5
12956-02560,LOC-IN-12956,LOC-IN-02560,2938,0.000293,7
19852-06710,LOC-IN-19852,LOC-IN-06710,712,0.000522,8
44740-39811,LOC-IN-44740,LOC-IN-39811,702,0.000604,6
19178-32645,LOC-IN-19178,LOC-IN-32645,518,0.000128,7
05333-31894,LOC-IN-05333,LOC-IN-31894,327,0.000838,1
16584-08689,LOC-IN-16584,LOC-IN-08689,957,0.000864,2
27225-42290,LOC-IN-27225,LOC-IN-42290,258,0.000991,2
25834-36934,LOC-IN-25834,LOC-IN-36934,748,0.000446,4
28766-47847,LOC-IN-28766,LOC-IN-47847,1479,0.000145,10
37735-32336,LOC-IN-37735,LOC-IN-32336,1320,0.000142,4
20218-07768,LOC-IN-20218,LOC-IN-07768,1225,0.000815,10
21847-41703,LOC-IN-21847,LOC-IN-41703,882,0.000705,6
05861-24054,LOC-IN-05861,LOC-IN-24054,2068,0.000111,9
24233-12328,LOC-IN-24233,LOC-IN-12328,410,0.000816,9
37340-17650,LOC-IN-37340,LOC-IN-17650,784,0.000165,8
00801-34865,LOC-IN-00801,LOC-IN-34865,1192,0.000346,8
43410-42964,LOC-IN-43410,LOC-IN-42964,2800,0.000754,2
36113-05676,LOC-IN-36113,LOC-IN-05676,1101,0.00056,8
28069-45553,LOC-IN-28069,LOC-IN-45553,605,0.000782,8
18310-32923,LOC-IN-18310,LOC-IN-32923,2676,0.000417,2
16055-33307,LOC-IN-16055,LOC-IN-33307,1232,0.000939,10
17942-43314,LOC-IN-17942,LOC-IN-43314,2377,0.000442,1
18612-45868,LOC-IN-18612,LOC-IN-45868,1059,0.000592,2
28993-21495,LOC-IN-28993,LOC-IN-21495,108,0.000392,4
33738-47970,LOC-IN-33738,LOC-IN-47970,1378,0.000656,2
42405-07655,LOC-IN-42405,LOC-IN-07655,395,0.000419,2
12824-03669,LOC-IN-12824,LOC-IN-03669,1944,0.000695,8
39404-07560,LOC-IN-39404,LOC-IN-07560,2219,0.000707,2
44929-35750,LOC-IN-44929,LOC-IN-35750,1704,0.000837,1
41832-08118,LOC-IN-41832,LOC-IN-08118,487,0.000423,2
04109-36473,LOC-IN-04109,LOC-IN-36473,905,0.000496,8
42332-29048,LOC-IN-42332,LOC-IN-29048,798,0.000903,3
06081-43197,LOC-IN-06081,LOC-IN-43197,1691,0.000986,2
12182-18906,LOC-IN-12182,LOC-IN-18906,2876,0.000533,1
16875-26724,LOC-IN-16875,LOC-IN-26724,2778,0.000752,7
12325-01032,LOC-IN-12325,LOC-IN-01032,281,0.000732,5
32773-00390,LOC-IN-32773,LOC-IN-00390,2621,0.000589,7
47729-45061,LOC-IN-47729,LOC-IN-45061,2834,0.000748,5
13061-36769,LOC-IN-13061,LOC-IN-36769,2049,0.000759,6
33849-37652,LOC-IN-33849,LOC-IN-37652,781,0.000907,5
21455-44155,LOC-IN-21455,LOC-IN-44155,1661,0.00059,1
10099-48975,LOC-IN-10099,LOC-IN-48975,518,0.000449,4
34833-46390,LOC-IN-34833,LOC-IN-46390,1254,0.000937,3
11894-30846,LOC-IN-11894,LOC-IN-30846,1805,0.000495,5
44193-17645,LOC-IN-44193,LOC-IN-17645,2403,0.000644,8
15709-20086,LOC-IN-15709,LOC-IN-20086,325,0.000986,3
30122-21577,LOC-IN-30122,LOC-IN-21577,1831,0.000304,1
44807-45361,LOC-IN-44807,LOC-IN-45361,2568,0.00065,3
13562-25227,LOC-IN-13562,LOC-IN-25227,1702,0.000413,5
27311-30971,LOC-IN-27311,LOC-IN-30971,486,0.000635,3
25927-06755,LOC-IN-25927,LOC-IN-06755,2030,0.000432,2
39944-24091,LOC-IN-39944,LOC-IN-24091,804,0.000866,1
23231-03201,LOC-IN-23231,LOC-IN-03201,2297,0.000751,10
32449-48213,LOC-IN-32449,LOC-IN-48213,2555,0.000621,8
32895-45714,LOC-IN-32895,LOC-IN-45714,2866,0.000162,6
05895-30787,LOC-IN-05895,LOC-IN-30787,2667,0.000383,5
38118-27319,LOC-IN-38118,LOC-IN-27319,1586,0.000485,6
49302-24100,LOC-IN-49302,LOC-IN-24100,2847,0.000108,3
19282-30944,LOC-IN-19282,LOC-IN-30944,1842,0.000936,6
17524-25917,LOC-IN-17524,LOC-IN-25917,1460,0.000391,3
20106-28420,LOC-IN-20106,LOC-IN-28420,2031,0.000181,8
19379-10464,LOC-IN-19379,LOC-IN-10464,1138,0.000619,7
40946-38442,LOC-IN-40946,LOC-IN-38442,697,0.000782,3
06701-22413,LOC-IN-06701,LOC-IN-22413,1882,0.000451,5
25123-25931,LOC-IN-25123,LOC-IN-25931,2934,0.000916,8
25184-15944,LOC-IN-25184,LOC-IN-15944,2557,0.000699,2
34407-14681,LOC-IN-34407,LOC-IN-14681,2009,0.000117,2
47581-03706,LOC-IN-47581,LOC-IN-03706,778,0.000509,4
08321-43109,LOC-IN-08321,LOC-IN-43109,1467,0.000654,4
43329-15540,LOC-IN-43329,LOC-IN-15540,377,0.000811,5
20319-39470,LOC-IN-20319,LOC-IN-39470,771,0.000133,8
24826-21389,LOC-IN-24826,LOC-IN-21389,841,0.000672,10
27343-18436,LOC-IN-27343,LOC-IN-18436,2990,0.000836,3
34928-11110,LOC-IN-34928,LOC-IN-11110,2320,0.000341,3
30159-01740,LOC-IN-30159,LOC-IN-01740,2989,0.000671,8
19924-34383,LOC-IN-19924,LOC-IN-34383,711,0.000653,3
49544-47385,LOC-IN-49544,LOC-IN-47385,2498,0.000844,8
45682-14943,LOC-IN-45682,LOC-IN-14943,2455,0.000919,6
24122-33090,LOC-IN-24122,LOC-IN-33090,1710,0.000517,4
18739-40204,LOC-IN-18739,LOC-IN-40204,1602,0.000413,9
16178-14450,LOC-IN-16178,LOC-IN-14450,1200,0.000415,7
32124-08804,LOC-IN-32124,LOC-IN-08804,634,0.000498,6
37272-15121,LOC-IN-37272,LOC-IN-15121,1947,0.000739,6
45039-44086,LOC-IN-45039,LOC-IN-44086,2918,0.000142,9
15277-29358,LOC-IN-15277,LOC-IN-29358,2452,0.000577,5
08722-35915,LOC-IN-08722,LOC-IN-35915,1610,0.000362,2
29173-36889,LOC-IN-29173,LOC-IN-36889,1109,0.00059,10
14953-03886,LOC-IN-14953,LOC-IN-03886,2640,0.000185,3
00130-24878,LOC-IN-00130,LOC-IN-24878,135,0.000826,6
46777-45785,LOC-IN-46777,LOC-IN-45785,2679,0.000609,9
48378-27418,LOC-IN-48378,LOC-IN-27418,1950,0.00098,6
40415-33194,LOC-IN-40415,LOC-IN-33194,776,0.000764,3
22037-26033,LOC-IN-22037,LOC-IN-26033,820,0.000972,3
29555-40702,LOC-IN-29555,LOC-IN-40702,988,0.000113,2
13829-20141,LOC-IN-13829,LOC-IN-20141,2648,0.00012,4
05322-25278,LOC-IN-05322,LOC-IN-25278,1330,0.000433,7
16047-41397,LOC-IN-16047,LOC-IN-41397,2827,0.000371,10
49818-44600,LOC-IN-49818,LOC-IN-44600,884,0.000821,7
11925-10449,LOC-IN-11925,LOC-IN-10449,2376,0.00022,7
36618-29327,LOC-IN-36618,LOC-IN-29327,2000,0.000115,10
24628-25697,LOC-IN-24628,LOC-IN-25697,2176,0.000932,10
05715-24394,LOC-IN-05715,LOC-IN-24394,484,0.000305,10
48426-09749,LOC-IN-48426,LOC-IN-09749,1344,0.000717,5
09340-06098,LOC-IN-09340,LOC-IN-06098,254,0.000873,8
02766-27241,LOC-IN-02766,LOC-IN-27241,1562,0.000887,6
19077-10536,LOC-IN-19077,LOC-IN-10536,303,0.000557,4
27763-34317,LOC-IN-27763,LOC-IN-34317,1033,0.00033,10
19886-48720,LOC-IN-19886,LOC-IN-48720,2395,0.000559,6
17854-07957,LOC-IN-17854,LOC-IN-07957,2528,0.000367,7
37629-22155,LOC-IN-37629,LOC-IN-22155,1040,0.000943,5
47917-25228,LOC-IN-47917,LOC-IN-25228,2512,0.00025,9
02619-08827,LOC-IN-02619,LOC-IN-08827,1414,0.000638,2
29833-03128,LOC-IN-29833,LOC-IN-03128,1061,0.000813,4
06704-30123,LOC-IN-06704,LOC-IN-30123,2027,0.000743,5
42005-08199,LOC-IN-42005,LOC-IN-08199,2393,0.000829,4
14762-21902,LOC-IN-14762,LOC-IN-21902,941,0.000107,1
25077-37002,LOC-IN-25077,LOC-IN-37002,785,0.000998,7
19079-38342,LOC-IN-19079,LOC-IN-38342,619,0.000939,1
14634-44982,LOC-IN-14634,LOC-IN-44982,306,0.000494,5
38117-27525,LOC-IN-38117,LOC-IN-27525,2225,0.000416,7
08428-16234,LOC-IN-08428,LOC-IN-16234,2271,0.000179,7
42900-47921,LOC-IN-42900,LOC-IN-47921,1491,0.000537,4
40922-01379,LOC-IN-40922,LOC-IN-01379,2230,0.000768,3
21552-11164,LOC-IN-21552,LOC-IN-11164,452,0.000403,2
18980-39962,LOC-IN-18980,LOC-IN-39962,761,0.000409,4
01827-14646,LOC-IN-01827,LOC-IN-14646,2896,0.000805,5
37080-49549,LOC-IN-37080,LOC-IN-49549,429,0.000375,10
31611-30736,LOC-IN-31611,LOC-IN-30736,2952,0.000726,7
40329-35796,LOC-IN-40329,LOC-IN-35796,1435,0.00022,1
38151-10548,LOC-IN-38151,LOC-IN-10548,1235,0.00049,8
26508-25943,LOC-IN-26508,LOC-IN-25943,383,0.000568,3
15834-15316,LOC-IN-15834,LOC-IN-15316,2321,0.000609,7
37640-03524,LOC-IN-37640,LOC-IN-03524,875,0.000922,3
16754-44301,LOC-IN-16754,LOC-IN-44301,1159,0.000192,1
30912-34851,LOC-IN-30912,LOC-IN-34851,1901,0.000771,2
02120-38190,LOC-IN-02120,LOC-IN-38190,2181,0.00051,7
41412-12491,LOC-IN-41412,LOC-IN-12491,492,0.000803,8
06209-34431,LOC-IN-06209,LOC-IN-34431,1056,0.000611,5
05087-48167,LOC-IN-05087,LOC-IN-48167,788,0.000912,6
23935-29938,LOC-IN-23935,LOC-IN-29938,1591,0.000154,10
46560-20424,LOC-IN-46560,LOC-IN-20424,2011,0.00042,5
10210-44411,LOC-IN-10210,LOC-IN-44411,2342,0.000152,7
27138-10226,LOC-IN-27138,LOC-IN-10226,2954,0.000836,8
29931-09335,LOC-IN-29931,LOC-IN-09335,207,0.000341,3
03132-14636,LOC-IN-03132,LOC-IN-14636,624,0.000574,5
04950-47767,LOC-IN-04950,LOC-IN-47767,2456,0.000334,5
27022-10460,LOC-IN-27022,LOC-IN-10460,1546,0.000872,7
07055-02326,LOC-IN-07055,LOC-IN-02326,1549,0.00056,9
39062-34488,LOC-IN-39062,LOC-IN-34488,1037,0.000622,9
47353-14727,LOC-IN-47353,LOC-IN-14727,1316,0.00026,4
36967-27642,LOC-IN-36967,LOC-IN-27642,1668,0.000427,8
08632-07139,LOC-IN-08632,LOC-IN-07139,682,0.000263,2
18584-03048,LOC-IN-18584,LOC-IN-03048,2172,0.000404,2
18887-42086,LOC-IN-18887,LOC-IN-42086,446,0.000401,8
48159-05787,LOC-IN-48159,LOC-IN-05787,225,0.00042,5
38346-06117,LOC-IN-38346,LOC-IN-06117,617,0.000446,10
46518-02823,LOC-IN-46518,LOC-IN-02823,1991,0.000235,8
03527-08043,LOC-IN-03527,LOC-IN-08043,2802,0.000713,9
03903-26740,LOC-IN-03903,LOC-IN-26740,1432,0.000883,4
45994-25879,LOC-IN-45994,LOC-IN-25879,1221,0.000182,4
38664-37637,LOC-IN-38664,LOC-IN-37637,2054,0.000811,6
01495-39144,LOC-IN-01495,LOC-IN-39144,457,0.000546,7
14206-12970,LOC-IN-14206,LOC-IN-12970,1619,0.000998,2
13012-48024,LOC-IN-13012,LOC-IN-48024,2528,0.000929,3
13863-02302,LOC-IN-13863,LOC-IN-02302,1790,0.000185,1
16765-14110,LOC-IN-16765,LOC-IN-14110,1084,0.000865,6
25336-34496,LOC-IN-25336,LOC-IN-34496,1267,0.000202,1
26884-36998,LOC-IN-26884,LOC-IN-36998,1167,0.000584,7
24652-24595,LOC-IN-24652,LOC-IN-24595,2099,0.000545,9
44648-34006,LOC-IN-44648,LOC-IN-34006,2520,0.000516,5
22772-09386,LOC-IN-22772,LOC-IN-09386,417,0.000852,1
02359-46326,LOC-IN-02359,LOC-IN-46326,657,0.000857,10
35481-17836,LOC-IN-35481,LOC-IN-17836,650,0.000733,3
25244-30666,LOC-IN-25244,LOC-IN-30666,1765,0.000126,6
23476-17496,LOC-IN-23476,LOC-IN-17496,2993,0.000494,8
06590-27650,LOC-IN-06590,LOC-IN-27650,972,0.00067,2
13903-03392,LOC-IN-13903,LOC-IN-03392,1081,0.000426,3
10354-27503,LOC-IN-10354,LOC-IN-27503,2495,0.000821,6
04427-18129,LOC-IN-04427,LOC-IN-18129,2967,0.000512,9
32986-22580,LOC-IN-32986,LOC-IN-22580,2813,0.000388,1
17402-47277,LOC-IN-17402,LOC-IN-47277,2841,0.000269,6
44825-23270,LOC-IN-44825,LOC-IN-23270,1925,0.000864,7
12042-21209,LOC-IN-12042,LOC-IN-21209,446,0.000646,5
35390-14867,LOC-IN-35390,LOC-IN-14867,1555,0.000292,2
38944-44767,LOC-IN-38944,LOC-IN-44767,153,0.000385,4
46442-46678,LOC-IN-46442,LOC-IN-46678,2096,0.000701,2
38656-14583,LOC-IN-38656,LOC-IN-14583,733,0.000859,7
40545-44722,LOC-IN-40545,LOC-IN-44722,1561,0.000822,4
32627-45723,LOC-IN-32627,LOC-IN-45723,2476,0.000334,6
